PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Szczykowska, J; Siemieniuk, A; Wiater, J				Szczykowska, Joanna; Siemieniuk, Anna; Wiater, Jozefa			TROPHIC STATE OF SMALL RETENTION RESERVOIRS IN PODLASIE VOIVODESHIP	JOURNAL OF ECOLOGICAL ENGINEERING												The study was carried out using water samples from two small retention reservoirs located in the communes: Czarna Bialostocka and Turosn Koscielna in Podlaskie Voivodeship. The main tasks of both reservoirs are to improve the water balance by means of regulating the levels and water outflow. Three characteristic measurement and control points were selected on both reservoirs in accordance to the water flow in the longitudinal section. The first and third points were located near the inflow and outflow of water, while the second in the middle of the reservoirs. Samples of water for the study were collected from the surface layer of the shore zone of the reservoirs once a month from March 2015 to February 2017 (water from two hydrological years was analyzed). Water samples were subject to determination of total phosphorus, total nitrogen, and chlorophyll "a" concentrations, as well as turbidity. Contamination of the water reservoirs with biogenic compounds is a common problem and at the same time difficult to eliminate due to the scattered nature of external sources of pollution, especially in the case of agricultural catchments, as well as the inflow of untreated sewage from areas directly adjacent to the reservoirs. Based on achieved results, high values of TSI (TN), TSI (TP), TSI (Chl), and overall TSI, clearly indicate the progressive degradation of water quality in analyzed reservoirs. Appearing water blooms due to the mass development of phytoplankton adversely affect the quality of water in the reservoirs and biochemical processes occurring both in water and bottom sediments, are conditioned by progressive eutrophication.																	2299-8993					SEP	2017	18	5					160	167		10.12911/22998993/74627								WOS:000416835200020						
J	Osuch, E; Osuch, A; Podsiadlowski, S; Piechnik, L; Chwirot, D				Osuch, Ewa; Osuch, Andrzej; Podsiadlowski, Stanislaw; Piechnik, Leszek; Chwirot, Dawid			PROJECT OF COAGULANT DISPENSER IN PULVERIZATION AERATOR WITH WIND DRIVE	JOURNAL OF ECOLOGICAL ENGINEERING												Lakes are one of most important freshwater ecosystems, playing significant role in functioning of nature and human economy. Swarzedzkie Lake is good example of ecosystem, which in last half-century was exposed to the influence of strong anthropopressure. Direct inflow of sewage with large number of biogens coming to the lake with water of inflows caused distinct disturbance of its functioning. In autumn 2011 restoration bagan on Swarzedzkie Lake for reduction of lake trophy and improvement of water quality. For achieving better and quicker effect, simultaneously combination of some methods was applied, among others method of oxygenation of over-bottom water with help of pulverization aerator and method of precise inactivation of phosphorus in water depths. Characterization and analysis of improved coagulant dispenser applying active substance only during work of pulverization aerator is the aim of this thesis. Principle of dispenser work, its structure and location in pulverization aerator were explained. It was stated that introduction to water a factor initiating process of phosphorus inactivation causes significant reduction of mineral phosphorus in water and size of coagulant dose correlates with intensity of work of pulverization aerator with wind drive.																	2299-8993					SEP	2017	18	5					192	198		10.12911/22998993/76215								WOS:000416835200025						
J	Policht-Latawiec, A; Kanownik, W				Policht-Latawiec, Agnieszka; Kanownik, Wlodzimierz			THE IMPACT OF ANTHROPOPRESSURE ON PHYSICOCHEMICAL STATE OF THE KORZKIEWKA STREAM	JOURNAL OF ECOLOGICAL ENGINEERING												The aim of the paper was the identification and assessment of the area of anthropogenic impacts on water quality in the catchment of the Korzkiewka stream flowing through the areas of the Malopolska region. Analyses of physicochemical indices revealed that waters along the whole length of the stream qualified for below good status due to the exceeded EC and nitrate nitrogen concentrations. It was found that among 21 analyzed physicochemical indices, statistically significant differences occurred for 5: total dissolved solids, SO42-, Mg2+, K+ and water pH. In the headwaters section values of four salinity indices were significantly higher in relation to the other part of the stream. Assessment of anthropogenic factors affecting the catchment water resources conducted on the basis of unitary and percent indices revealed that the dominant category shaping the physicochemical status of the Korzkiewka stream water is municipal economy. The intensity of the influence of the factors from this category was from medium to very high, while in case of sewage discharged through the sewage network, even to outlier intensity. Forestry and agriculture exerted medium pressure, whereas the factors from the industry category had hardly any influence on water in the stream.					Kanownik, Wlodzimierz/0000-0003-4848-326X												2299-8993					SEP	2017	18	5					199	208		10.12911/22998993/74631								WOS:000416835200026						
J	Kubin, E; Krecek, J; Palan, L				Kubin, Eero; Krecek, Josef; Palan, Ladislav			Effects of Forest Practices on Water Resources Recharge in the Boreal Climate	ENVIRONMENTAL PROCESSES-AN INTERNATIONAL JOURNAL												The aim of this study was to evaluate effects of forestry practices on water resources in the middle-boreal zone of central Finland. The long-term research was performed at Kivesvaara experimental plots (64 degrees 28'N, 27 degrees 33'E) and Oijusluoma small catchments (65 degrees 50'N, 29 degrees 0'E), with a detailed snow observation at Paljakka (65 degrees 26'N, 26 degrees 26'E). Forestry practices included clear-cut, shelterwood and seed cutting with different techniques of soil preparation and reforestation. The clear-cut (particularly by the total biomass harvest including stump removal) has increased the water yield (a positive feedback). But, on the other hand, it has caused a drop in retention and lag-time, and an increase of peak-flows, as well as increasing mobility of nitrogen and phosphorus. Thus, the clear-cut of mature spruce stands (Picea abies) increased the groundwater recharge by 63 mm (i. e., 24%), and the total biomass harvest of one-half of the experimental catchment increased the water yield by 44 mm (i. e., 15%) during three years after the harvest. A significant increase in contents of nitrogen persisted in groundwaters more than 25 years after the clear-cut, and 10 years after the natural regeneration (shelterwood or seed cutting). During the monitored period of 28 years, the total output of nitrogen from subsequent forest plantations ranged from 12 to 21 tons per hectare (i. e., exceeding 5-9 times the output from control mature spruce stands). By natural regeneration, the ten-year mean load of nitrogen exceeded 2.5-5 times the load at control plots. After the total biomass harvest (a whole tree and stump removal), the mean annual outflow of nitrogen and phosphorus was 5.4 and 0.11 kg ha(-1) (exceeding 2.5 and 1.8 times the pre-treatment stream-flow). These results confirmed the hypothesis of a significant impact of forest practices on water resource control in the boreal forest biome.					Palan, Ladislav/0000-0002-4510-4167												2198-7491	2198-7505				SEP	2017	4	3					509	522		10.1007/s40710-017-0249-4								WOS:000414368400002						
J	Yuan, Z; Fu, SS; Xu, XF; Wendling, LA				Yuan, Zheng; Fu, Shasha; Xu, Xinfa; Wendling, Laura A.			Mineral Processing Residue Use as Substrate in a Modular Engineered Wetland for Wastewater Treatment	ENVIRONMENTAL PROCESSES-AN INTERNATIONAL JOURNAL												Safeguarding the water quality of Poyang Lake, China's largest freshwater lake, is essential for long-term regional water resource sustainability. The use of locally-available mineral processing residues as reactive substrate in engineered wetlands may provide a costeffective treatment alternative for mixed agricultural and domestic wastewaters entering Poyang Lake. In this study, Chinese iron-and steel-making slags and a titanium mineral processing residue with high nutrient removal capacity were identified in laboratory experiments. A pilot-scale modular wetland system consisting of free water surface, and vertical and horizontal subsurface flow units, all planted with locally-available vegetation, was constructed at the Poyang Lake Modelling Experiment and Research Base in Jiangxi Province. Assessment of nutrient removal efficiency and effluent water quality was undertaken to inform upscaling and optimization of the modular unit process wetland design. The pilot-scale wetland system removed 55% of inorganic N in influent wastewater and was particularly effective in P attenuation, removing 81% of total P. The environmentally-acceptable pH of wetland system effluents, along with low concentrations of dissolved metals and the absence of potential for either N-or Si-limitation, indicated that the modular wetland system examined was potentially suitable for treatment of mixed wastewater entering Poyang Lake. The use of the selected mineral processing residues as reactive substrate in engineered wetland systems enhanced pollutant removal processes in the modular engineered wetland system, effectively attenuating pollutants in mixed wastewater.																	2198-7491	2198-7505				SEP	2017	4	3					523	547		10.1007/s40710-017-0247-6								WOS:000414368400003						
J	Tiwari, K; Goyal, R; Sarkar, A				Tiwari, Kuldeep; Goyal, Rohit; Sarkar, Archana			GIS-Based Spatial Distribution of Groundwater Quality and Regional Suitability Evaluation for Drinking Water	ENVIRONMENTAL PROCESSES-AN INTERNATIONAL JOURNAL												Hydrochemistry mapping of groundwater is one of the important aspects of water resources management of an area based on usages such as drinking water or irrigation, and their quality requirement. Such mapping could lead to optimal utilization and protection from quality deterioration. In this paper, a geospatial based water quality index is developed for preparing water quality class suitability map. The aim of this study is to provide an overview of the spatial variation of groundwater quality parameters, i. e., Fluoride (F-), Nitrate (NO3-), Chloride (Cl-), Total Dissolved Solids (TDS), pH and Total Hardness (TH) in the Khushkhera -Bhiwadi-Neemrana Investment Region (KBNIR). Groundwater samples were collected from 14 locations, tested in the laboratory and were analyzed using Geographical Information Systems (GIS) techniques. Geospatial analyst tools were used to generate various thematic maps, and interpolation techniques were applied to identify the spatial distribution of groundwater quality parameters. Groundwater quality was analyzed in detail and compared with BIS and WHO water quality standards. Multivariate statistical techniques, such as Correlation Matrix Analysis and Principal Component Analysis (PCA) were carried out. The correlation coefficient showed TDS highly correlated with chloride (r = 0.725), and a negative correlation (r =-0.656) between pH and nitrate. It was observed that 36.02% of the populated area depends on excellent quality groundwater and 23.56% on good quality groundwater, while poor and moderately poor quality groundwater is available for respectively 6.26% and 34.16% of the populated area. Also, only 65.88% of the total geographical area within the KBNIR region is hydrochemically suitable for drinking purposes. Attempts are also made to compare these results with PCA results.																	2198-7491	2198-7505				SEP	2017	4	3					645	662		10.1007/s40710-017-0257-4								WOS:000414368400010						
J	Islam, N; Rodriguez, MJ; Farahat, A; Sadiq, R				Islam, Nilufar; Rodriguez, Manuel J.; Farahat, Ashraf; Sadiq, Rehan			Minimizing the impacts of contaminant intrusion in small water distribution networks through booster chlorination optimization	STOCHASTIC ENVIRONMENTAL RESEARCH AND RISK ASSESSMENT												Contaminant intrusion in a water distribution network (DN) has three basic pre-conditions: source of contaminant (e.g., leaky sewer), a pathway (e.g., water main leaks), and a driving force (e.g., negative pressure). The impact of intrusion can be catastrophic if residual disinfectant (chlorine) is not present. To avoid microbiological water quality failure, higher levels of secondary chlorination doses can be a possible solution, but they can produce disinfectant by-products which lead to taste and odour complaints. This study presents a methodology to identify potential intrusion points in a DN and optimize booster chlorination based on trade-offs among microbiological risk, chemical risk and life-cycle cost for booster chlorination. A point-scoring scheme was developed to identify the potential intrusion points within a DN. It utilized factors such as pollutant source (e.g., sewer characteristics), pollution pathway (water main diameter, length, age, and surrounding soil properties, etc.), consequence of contamination (e.g., population, and land use), and operational factors (e.g., water pressure) integrated through a geographical information system using advanced ArcMap 10 operations. The contaminant intrusion was modelled for E. Coli O156: H7 (a microbiological indicator) using the EPANET-MSX programmer's toolkit. The quantitative microbial risk assessment and chemical (human health) risk assessment frameworks were adapted to estimate risk potentials. Booster chlorination locations and dosages were selected using a multi-objective genetic algorithm. The methodology was illustrated through a case study on a portion of a municipal DN.																	1436-3240	1436-3259				SEP	2017	31	7			SI		1759	1775		10.1007/s00477-017-1440-x								WOS:000412457300015						
J	Ghadim, HB; Hin, LS				Ghadim, Hamed Benisi; Hin, Lai Sai			Simulation of Rainfall-Runoff Response in Ecological Swale with On-Line Subsurface Detention Using Infoworks SD	WATER ENVIRONMENT RESEARCH												The Bio-Ecological Drainage System (BIO-ECODS) is a sustainable drainage (SUDS) to demonstrate the 'control at source' approaches for urban stormwater management in Malaysia. It is an environmentally friendly drainage system that was designed to increase infiltration, reduce peak flow at outlet, improve water quality, through different BMPs, such as grass swale, retention pond, etc. A special feature of BIOECODS is ecological swale with on-line subsurface detention. This study attempted to create a model of ecological swale with on-line subsurface conveyance system with InfoWorks SD. The new technique has been used Storm Water Management Model (SWMM) model to describe overland flow routing and Soil Conservation Service Method (SCS) used to model infiltration or subsurface flow. The modeling technique has been proven successful, as the predicted and observed closely match each other, with a mean error of 4.58 to 7.32%. The calibrated model then used to determine the ratio of the flow exchange between the surface and subsurface drainage system. Results from the model showed that the runoff ratio exchange between the surface and subsurface is 60 to 90%.				Lai, Sai Hin/H-3164-2018	Lai, Sai Hin/0000-0002-7143-4805												1061-4303	1554-7531				SEP 1	2017	89	9					862	870		10.2175/106143017X14902968254764								WOS:000411926400012	28855022					
J	Truax, B; Gagnon, D; Lambert, F; Fortier, J				Truax, Benoit; Gagnon, Daniel; Lambert, France; Fortier, Julien			Riparian buffer growth and soil nitrate supply are affected by tree species selection and black plastic mulching	ECOLOGICAL ENGINEERING												Tree species selection in the design of agricultural riparian buffers is important to optimize particular ecosystem services, while vegetation management (weed treatment) is often critical in obtaining first-rate tree growth and survival. This farm-scale study took place along a 1 km section of a headwater stream in southern Quebec (southeastern Canada). Five tree species with contrasted ecological characteristics were planted (Populus x canadensis, Fraxinus pennsylvanica, Quercus macrocarpa, Quercus rubra and Pinus strobus), with black plastic (polyethylene) mulches as the vegetation management method, as well as a control with no vegetation management, all within a fenced herbaceous riparian buffer. Tree growth and survival were measured along with soil nutrient supply. Significant Species x Vegetation treatment interactions where observed for all growth variables (p < 0.001), but also for soil nitrate (NO3) supply (p < 0.01). All species benefited from the plastic mulch treatment, but varied greatly in their responses. After 5 years, mulched hybrid poplar produced 774 times more stem volume than red oak without mulch. Across all species/vegetation treatment combinations, a 13-fold variation in soil NO3 supply rate was observed during the 4th growing season. Compared to the other species, NO3 supply rate in hybrid poplar plots was 3987% lower in the plastic mulch treatment and 4862% lower in the control treatment. Significantly higher soil NO3 supply rates were observed beneath the mulches of non nitrophilous species (white pine and red oak). Red oak growth was negatively correlated with NO3 supply (R-2 = 0.57, p < 0.05) in the mulch treatment. Early-successional nitrophilous species (hybrid poplar and red ash) planted with the plastic mulch led to the lowest increase in soil NO3 and the greatest gains in buffer structural attributes (stem volume, diameter and height). Hybrid poplar growth was positively correlated with soil NO3 supply (R-2 = 0.86, p < 0.001) in the control treatment. Natural abandoned field/grassland invaders (white pine and bur oak) grew well without black plastic mulch, while the growth of non-mulched red oaks was marginal. In the control treatment, stem volume was a strong negative predictor (across all species) of soil NO3 supply (R-2 = 0.91, p < 0.05), indicating that under herbaceous vegetation competition larger trees have a greater ability to reduce soil NO3. This study provides evidence that particular tree species/vegetation management treatment combinations strongly influence early riparian buffer structural development and soil NO3 dynamics in agricultural riparian zones. (C) 2017 The Authors. Published by Elsevier B.V.					Fortier, Julien/0000-0003-1927-3351												0925-8574	1872-6992				SEP	2017	106		A				82	93		10.1016/j.ecoleng.2017.05.037								WOS:000405512600010						
J	Verhofstad, MJJM; Poelen, MDM; van Kempen, MML; Bakker, ES; Smolders, AJP				Verhofstad, M. J. J. M.; Poelen, M. D. M.; van Kempen, M. M. L.; Bakker, E. S.; Smolders, A. J. P.			Finding the harvesting frequency to maximize nutrient removal in a constructed wetland dominated by submerged aquatic plants	ECOLOGICAL ENGINEERING												Water quality is still poor in many freshwater ecosystems around the world as a result of anthropogenic nutrient loading. Constructed wetlands can be used to remove excess nutrients. In these wetlands, helophytes or free floating aquatic plants are traditionally used to absorb the nutrients. The nutrients are subsequently exported upon harvesting of the plants. However, rooted submerged plants may be more effective to extract nutrients from moderately eutrophicated ecosystems than helophytes or floating species. Here, we tested how the frequency of harvesting affected submerged biomass production, biomass nutrient content and the resulting amount of nutrients removed, as well as the vegetation composition and structure. Two Myriophyllum spicatum dominated shallow ponds, with moderately low surface water nutrient loading (similar to 5.6 mg N.m(-2).d(-1) and similar to 1.32 mg P.m(-2).d(-1)) were used. Each pond was subjected to four harvesting treatments: mowing lx, 2x, 3 x or 5 x between May and September 2015. Harvesting 2 x or 3 x removed most biomass and nutrients, while mowing either 5 x or only once at the end of the growing season removed the lowest amount of nutrients from the system. Furthermore, the dominance of M. spicatum in the vegetation was best maintained in plots mown 2 x, while its cover declined in plots mown more frequently, resulting in an increase of charophyte abundance. We conclude that harvesting at an intermediate frequency is best when aiming to remove the maximum amount of nutrients under a moderately low nutrient loading. Harvesting more frequently may be a suitable management method to reduce dominance of M. spicatum in situations where it causes nuisance problems due to massive growth. (C) 2017 Elsevier B.V. All rights reserved.				Smolders, Alfons/H-2583-2012; Bakker, Elisabeth/B-7185-2008; Library, Library/A-4320-2012	Bakker, Elisabeth/0000-0002-5900-9136; Library, Library/0000-0002-3835-159X												0925-8574	1872-6992				SEP	2017	106		A				423	430		10.1016/j.ecoleng.2017.06.012								WOS:000405512600045						
J	Zeng, L; He, F; Dai, ZG; Xu, D; Liu, BY; Zhou, QH; Wu, ZB				Zeng, Lei; He, Feng; Dai, Zhigang; Xu, Dong; Liu, Biyun; Zhou, Qiaohong; Wu, Zhenbin			Effect of submerged macrophyte restoration on improving aquatic ecosystem in a subtropical, shallow lake	ECOLOGICAL ENGINEERING												Submerged macrophyte restoration was used to combat with lake eutrophication and improve water quality in a subtropical, shallow lake. A consistent investigation for three years about macrophyte, phy-toplankton, zooplankton and water quality has been conducted to explore the effect of macrophyte restoration on improving aquatic ecosystem. The results showed that macrophyte biomass and coverage after the restoration were as high as 821 g/m(2) and 55%, respectively, and the dominant species were Cer-atophyllum demersum, Myriophyllum verticillatum and Potamogeton crispus. Moreover, chemical oxygen demand (COD), total nitrogen (TN), total suspended solids (TSS) and nitrate nitrogen (NN) significantly decreased yearly, but the changes in total phosphorus (TP) and ammonia nitrogen (AN) were not significant during the investigation. Phytoplankton density and biomass significantly decreased, and the dominant species changed from blue-green algae to green algae. Zooplankton density and biomass, however, significantly increased yearly, and the small-sized dominant species (such as, Keratella cochlearis, Polyarthra trigla, etc.) were gradually replaced by the large-sized species (such as, Asplanchna priodonala, Alma guttata, etc.) during the restoration. In addition, macrophyte was negatively correlated with nutrients, but positively correlated with zooplankton. Phytoplankton was also positively related with TN. These correlations showed that restored macrophytes could decrease nutrition loading in water body, inhibit phytoplankton growth to decrease the risk of algae blooms, and support more large-sized zooplankton to strengthen the top-down control of phytoplankton. Therefore, our results showed that macrophyte restoration is a very potential and effective method to combat with the eutrophication and develop water quality in the eutrophic subtropical lakes, and deserves more attentions in future subtropical/tropical lake managements. (C) 2017 Published by Elsevier B.V.																	0925-8574	1872-6992				SEP	2017	106		A				578	587		10.1016/j.ecoleng.2017.05.018								WOS:000405512600061						
J	Charters, FJ; Cochrane, TA; O'Sullivan, AD				Charters, F. J.; Cochrane, T. A.; O'Sullivan, A. D.			Characterising urban zinc generation to identify surface pollutant hotspots in a low intensity rainfall climate	WATER SCIENCE AND TECHNOLOGY												Characterising stormwater runoff quality provides useful insights into the dynamics of pollutant generation and wash off rates. These can be used to prioritise stormwater management strategies. This study examined the effects of a low intensity rainfall climate on zinc contributions from different impermeable urban surface types. First flush (FF) and steady state samples were collected from seven different surfaces for characterisation, and the data were also used to calibrate an event-based pollutant load model to predict individual 'hotspot' surfaces across the catchment. Unpainted galvanised roofs generated very high concentrations of zinc, primarily in the more biologically available dissolved form. An older, unpainted galvanised roof had FF concentrations averaging 32,338 mu g/L, while the new unpainted roof averaged 4,782 mu g/L. Roads and carparks also had elevated zinc, but FF concentrations averaged only 822-1,584 mu g/L. Modelling and mapping expected zinc loads from individual impermeable surfaces across the catchment identified specific commercial roof surfaces to be targeted for zinc management. The results validate a policy strategy to replace old galvanised roof materials and avoid unpainted galvanised roofing in future urban development for better urban water quality outcomes. In the interim, readily-implemented treatment options are required to help mitigate chronic zinc impacts on receiving waterways.																	0273-1223	1996-9732				SEP	2017	76	6					1370	1377		10.2166/wst.2017.306								WOS:000411845600009	28953463					
J	Chounlamany, V; Tanchuling, MA; Inoue, T				Chounlamany, Vanseng; Antonia Tanchuling, Maria; Inoue, Takanobu			Spatial and temporal variation of water quality of a segment of Marikina River using multivariate statistical methods	WATER SCIENCE AND TECHNOLOGY												Payatas landfill in Quezon City, Philippines, releases leachate to the Marikina River through a creek. Multivariate statistical techniques were applied to study temporal and spatial variations in water quality of a segment of the Marikina River. The data set included 12 physico-chemical parameters for five monitoring stations over a year. Cluster analysis grouped the monitoring stations into four clusters and identified January-May as dry season and June-September as wet season. Principal components analysis showed that three latent factors are responsible for the data set explaining 83% of its total variance. The chemical oxygen demand, biochemical oxygen demand, total dissolved solids, Cl- and PO43- are influenced by anthropogenic impact/eutrophication pollution from point sources. Total suspended solids, turbidity and SO42- are influenced by rain and soil erosion. The highest state of pollution is at the Payatas creek outfall from March to May, whereas at downstream stations it is in May. The current study indicates that the river monitoring requires only four stations, nine water quality parameters and testing over three specific months of the year. The findings of this study imply that Payatas landfill requires a proper leachate collection and treatment system to reduce its impact on the Marikina River.																	0273-1223	1996-9732				SEP	2017	76	6					1510	1522		10.2166/wst.2017.279								WOS:000411845600023	28953477					
J	Nelsona, SM; Ramirez-Hernandez, J; Rodriguez-Burgueno, JE; Milliken, J; Kennedy, JR; Zamora-Arroyo, F; Schlatter, K; Santiago-Serrano, E; Carrera-Villa, E				Nelsona, Steven M.; Ramirez-Hernandez, Jorge; Eliana Rodriguez-Burgueno, J.; Milliken, Jeff; Kennedy, Jeffrey R.; Zamora-Arroyo, Francisco; Schlatter, Karen; Santiago-Serrano, Edith; Carrera-Villa, Edgar			A history of the 2014 Minute 319 environmental pulse flow as documented by field measurements and satellite imagery	ECOLOGICAL ENGINEERING												As provided in Minute 319 of the U.S.-Mexico Water Treaty of 1944, a pulse flow of approximately 132 million cubic meters (mcm) was released to the riparian corridor of the Colorado River Delta over an eight-week period that began March 23, 2014 and ended May 18, 2014. Peak flows were released in the early part of the pulse to simulate a spring flood, with approximately 101.7 mcm released at Morelos Dam on the U.S.-Mexico border. The remainder of the pulse flow water was released to the riparian corridor via Mexicali Valley irrigation spillway canals, with 20.9 mcm released at Km 27 Spillway (41 km below Morelos Dam) and 9.3 mcm released at Km 18 Spillway (78 km below Morelos Dam). We used sequential satellite images, overflights, ground observations, water discharge measurements, and automated temperature, river stage and water quality loggers to document and describe the progression of pulse flow water through the study area. The rate of advance of the wetted front was slowed by infiltration and high channel roughness as the pulse flow crossed more than 40 km of dry channel which was disconnected from underlying groundwater and partially overgrown with salt cedar. High lag time and significant attenuation of flow resulted in a changing hydrograph as the pulse flow progressed to the downstream delivery points; two peak flows occurred in some lower reaches. The pulse flow advanced more than 120 km downstream from Morelos Dam to reach the Colorado River estuary at the northern end of the Gulf of California. (C) 2016 Elsevier B.V. All rights reserved.					Kennedy, Jeffrey/0000-0002-3365-6589												0925-8574	1872-6992				SEP	2017	106		B		SI		733	748		10.1016/j.ecoleng.2016.10.040								WOS:000410012600011						
J	Paruch, L; Paruch, AM; Blankenberg, AGB; Haarstad, K; Mhlum, T				Paruch, Lisa; Paruch, Adam M.; Blankenberg, Anne-Grete Buseth; Haarstad, Ketil; Mhlum, Trond			Norwegian study on microbial source tracking for water quality control and pollution removal in constructed wetland treating catchment run-off	WATER SCIENCE AND TECHNOLOGY												This study describes the first Norwegian microbial source tracking (MST) approach for water quality control and pollution removal from catchment run-off in a nature-based treatment system (NBTS) with a constructed wetland. The applied MST tools combined microbial analyses and molecular tests to detect and define the source(s) and dominant origin(s) of faecal water contamination. Faecal indicator bacteria Escherichia coli and host-specific Bacteroidales 16 s rRNA gene markers have been employed. The study revealed that the newly developed contribution profiling of faecal origin derived from the Bacteroidales DNA could quantitatively distinguish between human and non-human pollution origins. Further, the outcomes of the MST test have been compared with the results of both physicochemical analyses and tests of pharmaceutical and personal care products (PPCPs). A strong positive correlation was discovered between the human marker and PPCPs. Gabapentin was the most frequently detected compound and it showed the uppermost positive correlation with the human marker. The study demonstrated that the NBTS performs satisfactorily with the removal of E. coli but not PPCPs. Interestingly, the presence of PPCPs in the water samples was not correlated with high concentrations of E. coli. Neither has the latter an apparent correlation with the human marker.					Paruch, Adam/0000-0003-4392-7239; Paruch, Lisa/0000-0002-8593-9994												0273-1223	1996-9732				SEP	2017	76	5					1158	1166		10.2166/wst.2017.303								WOS:000409346700016	28876257					
J	Zeferino, JA; Cunha, MC; Antunes, AP				Zeferino, J. A.; Cunha, M. C.; Antunes, A. P.			Adapted optimization model for planning regional wastewater systems: case study	WATER SCIENCE AND TECHNOLOGY												Wastewater systems are of crucial importance to the promotion of sustainable development. Through an integrated planning approach, the costs can be minimized and the resulting benefits maximized. A planning approach at regional level exploits the economies of scale, while achieving a better environmental performance. In this paper we set out a decision support approach for the planning of regional wastewater systems. Optimization models are used, aimed at finding optimal configurations for the location, type and size of the system's infrastructure: sewers, pump stations, and wastewater treatment plants. Solutions are evaluated in terms of the cost of installing, operating and maintaining the infrastructure, and the water quality in the river that receives the treated wastewater. The river water quality varies in accordance with the effluent discharges, and is assessed using environmental parameters. The models are solved with a simulated annealing algorithm complemented by a local improvement procedure. Its application is illustrated through a case study in the Una river basin region, in Brazil.				Cunha, Maria/E-6507-2011	Cunha, Maria/0000-0002-0903-785X; Zeferino, Joao Antonio/0000-0002-9482-8540												0273-1223	1996-9732				SEP	2017	76	5					1196	1205		10.2166/wst.2017.302								WOS:000409346700020	28876261					
J	Xu, ZH; Zhou, WC; Dong, QC; Li, Y; Cai, DY; Lei, Y; Bagtzoglou, A; Li, BK				Xu, Zhiheng; Zhou, Wangchi; Dong, Qiuchen; Li, Yan; Cai, Dingyi; Lei, Yu; Bagtzoglou, Amvrossios; Li, Baikun			Flat flexible thin milli-electrode array for real-time in situ water quality monitoring in distribution systems	ENVIRONMENTAL SCIENCE-WATER RESEARCH & TECHNOLOGY												Drinking water quality along distribution systems is critical for public health. Until now, general end-users have had no effective method to measure the drinking water quality in situ and identify first-hand any violation. In return, there has been no feedback closed-loop of water quality monitoring and a control regime along distribution systems to provide real-time in situ early-warning for water treatment plants. This study targeted this crucial challenge by developing flat flexible thin micro-electrode array (MEA) sensors that integrate multiple types of mm-sized sensors to simultaneously monitor critical water quality parameters (temperature, conductivity, pH, Cl- and ClO-). MEA films were directly mounted onto a water tube that simulated a distribution system. Each type of sensor showed high accuracy with an R-2 value higher than 0.95 in the calibration tests. The shock tests clearly demonstrated the higher sensitivity of the MEA sensors than commercial sensors, and the advantage of integrating multiple types of sensors on a single film for autocorrection. More importantly, the Ag nanoparticle-modified ClO- MEA sensors showed high selectivity in the presence of competing elements (Cl-). Four-week tests in tap water revealed the intact structure of the MEA sensors and stable signal output. Overall, the MEAs possessed high accuracy, sensitivity, and selectivity for monitoring water quality. The flat flexible thin material and integrated configuration make the deployment of the sensors easy along distribution systems and at end-user points, and ultimately enable the in situ assessment of water quality in the water infrastructure.																	2053-1400	2053-1419				SEP 1	2017	3	5					865	874		10.1039/c7ew00103g								WOS:000408431500008						
J	Yuan, PY; Kim, Y				Yuan, Pengyi; Kim, Younggy			Accurate and rapid organic detection by eliminating hysteresis in bioanode sensor applications	ENVIRONMENTAL SCIENCE-WATER RESEARCH & TECHNOLOGY												Bioanode sensors utilizing exoelectrogenic bacteria can be used for real-time and in situ assessment of water quality. The main challenges for practical applications of bioanode sensors in water quality assessment include their narrow detection range, long analysis time, and hysteresis effects. To overcome these limitations, a new operation method was proposed and examined in microbial electrolysis cell (MEC)-based bioanode sensors. The new operation method consists of normal operation (0.6 V application), a reset step (1.8 V application for 1 min), and a test step (1.2 V application for 2 min). The inclusion of the reset step in the sensor operation eliminated potential hysteresis effects and thus resulted in accurate correlations between readily biodegradable COD (chemical oxygen demand) and electric current with consistent R-2 values of 99% in triplicated sensor experiments. The high voltage application (1.2 V) during the test step not only enhanced sensor accuracy but also extended the detection range up to 130 mg-COD L-1. The combination of a reset step and a test step was proven to allow reliable sensor applications of MECs and other bioelectrochemical systems. Even with the greatly improved sensor accuracy, the correlation between readily biodegradable COD (acetate) and electric current varied substantially in 2 days. The findings indicate that bioanode sensors can be used for rapid organic detection in 3 min with very high accuracies but require frequent sensor calibration.					Yuan, Pengyi/0000-0002-8273-0183; Kim, Younggy/0000-0001-7766-9990												2053-1400	2053-1419				SEP 1	2017	3	5					905	910		10.1039/c7ew00115k								WOS:000408431500012						
