PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
S	Pham, AD		Estokova, A; Stevulova, N; Vaclavik, V		Pham, A. D.			Linking Benthic Macroinvertebrates and Physicochemical Variables for Water Quality Assessment in Saigon River and Its Tributaries, Vietnam	1ST INTERNATIONAL CONFERENCE ON ADVANCES IN ENVIRONMENTAL ENGINEERING (AEE 2017)	IOP Conference Series-Earth and Environmental Science				1st International Conference on Advances in Environmental Engineering (AEE)	NOV 28-30, 2017	Ostrava, CZECH REPUBLIC	VSB Tech Univ Ostrava, Fac Mining & Geol, Tech Univ Kosice, Fac Civil Engn				The benthic macroinvertebrates living on the bottom channels are one of the most promising of the potential indicators of river health for the Saigon River and its tributaries with hydrochemistry playing a supporting role. An evaluation of the interrelationships within this approach deems necessary. This work identified and tested these relationships to improve the method for water quality assessment. Data from over 4,500 km(2) watershed were used as a representative example for the Saigon River and its tributaries. The data covered the period March and September, 2007, 2008, 2009, 2010 and 2015. To implement this evaluation, the analyses were based on accepted the methodology of Mekong River Commission and the studies of scientific group for the biological status assessment. For correlation analyses, the selected environmental variables were compared with the ecological indices, based on benthic macroinvertebrates. The results showed that the metrics of Species Richness, H', and 1-DS had significant and strong relationships with the water quality variables of DO, BOD5, T_ N, and T_ P (R-2 = 0.3751 -0.8866; P << 0.05). While the metrics of Abundance of benthic macroinvertebrates did not have a statistically significant relationship with any water quality variables (R-2 = 0.0000 -0.0744; P > 0.05). Additionally, the metrics of Species Richness, H', and 1-DS had negatively correlated with the pH and TSS. Both univariate and multivariate analyses were used to examine the ecological quality of the Saigon River and its tributaries using benthic macroinvertebrates seems to be the most sensitive indicator to correlate with physicochemical variables. This demonstrated that it could be applied to describe the water quality in the Saigon River and its tributaries.																	1755-1307						2017	92								UNSP 012053	10.1088/1755-1315/92/1/012053								WOS:000417457600053						
S	Sokac, M; Veliskova, Y		Estokova, A; Stevulova, N; Vaclavik, V		Sokac, M.; Veliskova, Y.			Monitoring based localisation of pollution sources	1ST INTERNATIONAL CONFERENCE ON ADVANCES IN ENVIRONMENTAL ENGINEERING (AEE 2017)	IOP Conference Series-Earth and Environmental Science				1st International Conference on Advances in Environmental Engineering (AEE)	NOV 28-30, 2017	Ostrava, CZECH REPUBLIC	VSB Tech Univ Ostrava, Fac Mining & Geol, Tech Univ Kosice, Fac Civil Engn				Water quality modelling is currently very effective and important tool in context of the task to ensure the required quality of water resources, respectively, to achieve (maintain) good water status according the Water Framework Directive (2000/60/EC). This paper analyses the current status in numerical modelling of pollution dispersion in streams and use of some modelling approaches for the inverse task. Inverse task means a modelling technique, which is focused on the localisation of unknown pollution source (typical common models or equations are rather focused on the pollution spreading simulation, whereas the pollution source location is known). Paper offers an idea of such inverse task solution. It is based on the known pollution concentration time courses or it can be based on the results of the on-line monitoring of the specific water quality parameters as well. For the application of inverse tasks in conditions of real streams and rivers a large number of various requirements and conditions in specific river should be considered, i.a. the non-prismatic river bed, occurrence of dead zones, dispersion rate etc. Paper also describes the first version of the software for solving inverse tasks and preliminary experiences of using this software.																	1755-1307						2017	92								UNSP 012056	10.1088/1755-1315/92/1/012056								WOS:000417457600056						
B	Zhou, JB; Liu, Y; Zhang, ZJ		Wang, Y; Zhou, S		Zhou, Junbo; Liu, Yang; Zhang, Zhaojian			Pilot-scale hybrid biological fixed-film process for treating PVC wastewater	ADVANCES IN ENERGY, ENVIRONMENT AND MATERIALS SCIENCE					2nd International Conference on Energy, Environment and Materials Science (EEMS)	JUL 29-31, 2016	Singapore, SINGAPORE					A biochemical treatment process of centrifugal mother liquid of Polyvinyl Chloride ( PVC) was introduced as a pre-treatment for re-using the water for polymer production in a reactor. The pilot-scale experiment known as hybrid biological fixed-film process, which included two-stage biofilm treatment and two-stage filtration, was conducted in Zhongtai Chemical Co. Ltd. The results indicated that the centrifugal mother liquid of PVC after treatment could reach the water quality standards for further processing with CODcr less than 50 mg/L, NH3-N less than 5 mg/L, turbidity about 1 NTU, and pH 7 similar to 9.																			978-1-315-23232-4; 978-1-138-03600-0				2017							315	318										WOS:000417382000061						
S	Song, LL; Zhang, JY		Aissaoui, AG; Chen, BY; Park, E		Song, Lan-lan; Zhang, Jian-yun			Water Pollution Risk Assessment for Water Transfer Projects	PROCEEDINGS OF THE 2ND 2016 INTERNATIONAL CONFERENCE ON SUSTAINABLE DEVELOPMENT (ICSD 2016)	AER-Advances in Engineering Research				2nd International Conference on Sustainable Development (ICSD)	DEC 02-04, 2016	Xian, PEOPLES R CHINA					Due to the imprecision of water environmental system and the repeated scarcity of quantitative information during transfer project, fuzzy theory might be an effective tool of the water pollution risk evaluation. Firstly, triangular fuzzy numbers of environmental parameters were defined. Then, fuzzy alpha-cut technique is introduced to figure out the fuzzy expected values. Based on the concept of fuzzy reliability of "recipient" water quality, the water pollution risk in fuzzy terms is calculated. Finally, the implementation process of the water risk assessment method is explained by the case study.																	2352-5401		978-94-6252-293-0				2017	94						85	89										WOS:000417131900017						
J	Hubacikova, V; Oppeltova, P				Hubacikova, Vera; Oppeltova, Petra			THE IMPACT OF POND ON WATER QUALITY IN THE CERMNA STREAM	JOURNAL OF ECOLOGICAL ENGINEERING												The aim of this study is to demonstrate the positive impact of ponds on water quality in a small stream Cermna. Four sites were sampled regularly every month for one year. Simultaneously, pH and temperature were measured continuously. The concentration of ammonia nitrogen, nitrate nitrogen and nitrite nitrogen were determined by subsequent analysis of the water samples. The results were classified in compliance with Government Decree (GD) No. 401/2015 Coll., as amended, and Czech standard CSN 75 7221. High concentrations of ammonia nitrogen that were detected during the whole period are the result of the discharge of all wastewater from the village of Dolni Cermna to flow Cermna. Although the results showed a positive effect pond Cermensky, during the growing season the concentration of ammonia nitrogen at SP No. 2 placed under the pond increased mainly due to fertilizing pond by manure to increase nutrients for the fish population in the pond.				Hubacikova, Vera/L-3055-2018													2299-8993					JAN	2017	18	1					42	48		10.12911/22998993/67098								WOS:000416832100006						
J	Fu, L; Huda, Q; Yang, Z; Zhang, L; Hashisho, Z				Fu, Long; Huda, Quamrul; Yang, Zheng; Zhang, Lucas; Hashisho, Zaher			Autonomous mobile platform for monitoring air emissions from industrial and municipal wastewater ponds	JOURNAL OF THE AIR & WASTE MANAGEMENT ASSOCIATION												Significant amounts of volatile organic compounds and greenhouse gases are generated from wastewater lagoons and tailings ponds in Alberta, Canada. Accurate measurements of these air pollutants and greenhouse gases are needed to support management and regulatory decisions. A mobile platform was developed to measure air emissions from tailings pond in the oil sands region of Alberta. The mobile platform was tested in 2015 in a municipal wastewater treatment lagoon. With a flux chamber and a CO2/CH4 sensor on board, the mobile platform was able to measure CO2 and CH4 emissions over two days at two different locations in the pond. Flux emission rates of CO2 and CH4 that were measured over the study period suggest the presence of aerobic and anaerobic zones in the wastewater treatment lagoon. The study demonstrated the capabilities of the mobile platform in measuring fugitive air emissions and identified the potential for the applications in air and water quality monitoring programs. Implications: The Mobile Platform demonstrated in this study has the ability to measure greenhouse gas (GHG) emissions from fugitive sources such as municipal wastewater lagoons. This technology can be used to measure emission fluxes from tailings ponds with better detection of spatial and temporal variations of fugitive emissions. Additional air and water sampling equipment could be added to the mobile platform for a broad range of air and water quality studies in the oil sands region of Alberta.																	1096-2247	2162-2906					2017	67	11			SI		1205	1212		10.1080/10962247.2017.1285832								WOS:000416544400006	28152339					
J	Huang, P; Zhang, DD; Bai, S; Qin, SY				Huang, Peng; Zhang, Dandan; Bai, Shuang; Qin, Songyan			Application of combined emergent plants in floating bed for phytoremediation of landscape pond in South China	INTERNATIONAL JOURNAL OF ENVIRONMENTAL TECHNOLOGY AND MANAGEMENT												Plants support fauna richness and can be aesthetically pleasing. They also play an invaluable role in the assimilation and removal of nutrients. Canna indica L, Iris tectorums, Lythrum salicaria L., Cyperus alternifolius were found to be highly effective in remediating high nutrient levels in an aquatic environment. In this paper, the four plants were planted in floating beds in a park pond-Fuzhuang, Hefei city. The nearby pond-Lianfang as control was unplanted. The results suggested that combination of four species emergent plants performed well in nutrients removal; the removal efficiencies for suspended solids (SS), turbidity, total nitrogen (TN), total phosphorus (TP) were 82.5%, 87.5%, 75%, 82.9% respectively, compared with the control. At the end of the test, it successfully transformed from V grade water-body to III grade water-body. Different periods of flowering could maintain longer landscape effect. This paper demonstrated that combination of emergent plants could form pleasant scenery as well as restore eutrophic landscape pond.																	1466-2132	1741-511X					2017	20	1-2					22	36										WOS:000416508600003						
J	Almaarofi, SS; Douabul, AAZ; Boyacioglu, H; Boyacioglu, H				Almaarofi, Sama Sameer; Douabul, Ali Abdul Zahra; Boyacioglu, Hulya; Boyacioglu, Hayal			INDEX AND STATISTICAL METHODS IN WATER MANAGEMENT. A CASE STUDY FROM THE MESOPOTAMIAN MARSHES, IRAQ	ENVIRONMENT PROTECTION ENGINEERING												Water quality status of marshes within Mesopotamia has been investigated, and temporal and spatial changes determined by examining causes and effects. Data gathered from pre-desiccation and after re-flooding periods were subjected to index and statistical analysis. The quality of waters in the region was assigned to polluted class, regarding specific salinity related parameters. Total dissolved solids, chloride and sulfate were main variables negatively impacting the water quality. The main quality parameters creating spatial differences between the selected marshes were electrical conductivity and total dissolved solids. Temporal differences in dissolved oxygen, salinity, nitrate and phosphate concentrations between the 1980's and 2000's reflected the impact of desiccation and water shortage on the marshes. Salinity and nutrient concentrations generally increased after desiccation compared to their historical levels. These findings indicated that the Mesopotamian marshes had poor water quality due to increase in the concentration of salinity. The study revealed that the index and statistical methods are useful tools identifying water quality and fingerprinting pollution. This will help decision makers to establish strategic and comprehensive water management plans.																	0324-8828						2017	43	3					21	37		10.5277/epe170302								WOS:000416201200002						
J	Yaseen, DA; Scholz, M				Yaseen, Dina A.; Scholz, Miklas			TEXTILE DYE REMOVAL USING EXPERIMENTAL WETLAND PONDS PLANTED WITH COMMON DUCKWEED UNDER SEMI-NATURAL CONDITIONS	ENVIRONMENT PROTECTION ENGINEERING												The study assesses the performance of experimental wetland pond systems vegetated by Lemna minor L. (common duckweed or lesser duckweed) for textile azo dye removal. The objectives are to assess the influence of L. minor on water quality parameters, compare the dye and chemical oxygen demand (COD) removal of four dyes (Acid Blue 113, Reactive Blue 198, Direct Orange 46 and Basic Red 46) with each other, and monitor the effect of dye accumulation as a function of the relative growth rate (RGR) of L. minor. Findings indicate that the simulated shallow pond systems remove BR46 (low concentration) significantly (p < 0.05) higher than other dyes, and the ponds containing L. minor outperformed control ponds by around 51% in mean removal efficiency with a potential of L. minor for phytoremediation of approximately 13% efficiency.																	0324-8828						2017	43	3					39	60		10.5277/epe170303								WOS:000416201200003						
J	Bagdziunaite-Litvinaitiene, L; Litvinaitis, A				Bagdziunaite-Litvinaitiene, Lina; Litvinaitis, Andrius			ASSESSING THE IMPACT OF THE TURBULENCE OF RIVER FLOW ON VARIATIONS IN THE CONCENTRATIONS OF NUTRIENTS	ENVIRONMENT PROTECTION ENGINEERING												The fourth-order stream of the Baltic Sea has been analysed, which is a tributary which remained in the riverbed as a result of natural river stretches not corresponding to the status of good water quality. The authors examined separate river stretches representing maximum changes in the hydraulic gradient and investigated the dependence of variations in the concentrations of biogenic nutrients on river flow velocity, i.e., turbulence, defining it by the Reynolds criterion. The calculation of the coefficient of self-purification provides that the river flowing downstream is 100% self-purified and removes all nitrates and 61% of phosphates. The content of dissolved oxygen at the confluence of the river in spring was by 5.5% larger than that at the headwaters, whereas in the summer season, the difference in the content of dissolved oxygen in river water between the headwaters and confluence increased and made 25%. The conducted research has disclosed that the dynamics of river flow affects water quality, and therefore, for selecting monitoring places, land use structure or economic entities situated around the sampling point as well as the nature of the river flow itself must be considered.																	0324-8828						2017	43	3					81	91		10.5277/epe170305								WOS:000416201200005						
J	Benitez, FJ; Real, FJ; Acero, JL; Casas, F				Javier Benitez, F.; Real, Francisco J.; Acero, Juan L.; Casas, Francisco			USE OF ULTRAFILTRATION AND NANOFILTRATION PROCESSES FOR THE ELIMINATION OF THREE SELECTED EMERGING CONTAMINANTS: AMITRIPTYLINE HYDROCHLORIDE, METHYL SALICYLATE AND 2-PHENOXYETHANOL	ENVIRONMENT PROTECTION ENGINEERING												Three emerging contaminants: amitriptyline hydrochloride (AH), methyl salicylate (MS) and 2-phenoxyethanol (PE) were treated by means of filtration processes for their elimination from ultrapure (UP) water in a first stage, and from three water matrices (surface water from a reservoir, and two effluents from two municipal wastewater treatment plants) in a second stage. For this purpose, ultrafiltration and nanofiltration membranes were used in a cross-flow laboratory equipment. The permeate fluxes at the steady state were determined, and the resistances to the permeate flux were established. It was found that the inherent resistance of the clean membranes provided a much larger resistance than the fouling resistance. The retention coefficients for each individual contaminant were evaluated, as well as the retention coefficients referred to three water quality parameters: absorbance at 254 nm, COD and TOC. These parameters provide the effectiveness of the filtration processes for the elimination of the organic matter present in the selected water matrices.					Acero, Juan L./0000-0003-3611-4811												0324-8828						2017	43	3					125	141		10.5277/epe170308								WOS:000416201200008						
J	Nakamura, H; Oya, M; Hanamoto, T; Nagashio, D				Nakamura, Hideyasu; Oya, Masami; Hanamoto, Takashi; Nagashio, Daiji			Reviewing the 20 Years of Operation of Ozonation Facilities in Hanshin Water Supply Authority with Respect to Water Quality Improvements	OZONE-SCIENCE & ENGINEERING												More than 20years have passed since the introduction of advanced water treatment with ozonation and granular activated carbon in the Hanshin Water Supply Authority. Significant improvements have been achieved in eliminating taste and odor compounds in water and in suppressing the formation of disinfection by-products. Regarding the bromate ion, we have managed to suppress its formation by keeping the residual ozone concentration and pH low.																	0191-9512	1547-6545					2017	39	6					397	406		10.1080/01919512.2017.1352413								WOS:000415735900002						
S	Zhu, JN; Du, J; Pei, XY; Qin, XL; Liu, BF		Kim, YH		Zhu, Jiani; Du, Jian; Pei, Xuanyuan; Qin, Xiaolei; Liu, Bingfeng			Cultivation of microalgae in wastewater: A review	PROCEEDINGS OF THE 2016 4TH INTERNATIONAL CONFERENCE ON RENEWABLE ENERGY AND ENVIRONMENTAL TECHNOLOGY (ICREET 2016)	AER-Advances in Engineering Research				4th International Conference on Renewable Energy and Environmental Technology (ICREET)	DEC 30-31, 2016	Shenzhen, PEOPLES R CHINA					Microalgae have great potential as the feedstock of renewable energy. Nevertheless, the high cost of microalgae cultivation hinders its development economically, so inexpensive cultural mediums are supposed to be found for the large-scale application of microalgae. Wastewater contains large amount of organic and inorganic compounds, which provides nutrition for the cell growth and lipid accumulation of microalgae. Here we will review the systems of microalgae cultivation and utilize wastewater as a feedstock for biodiesel production. It illustrates that the integration of microalgae cultivation and wastewater treatment could improve water quality and accumulate lipid simultaneously.																	2352-5401		978-94-6252-306-7				2017	112						305	310										WOS:000416096300052						
S	Lei, ZY; Chen, LL		Kim, YH		Lei, Zhiyi; Chen, Liling			Administration Performance Evaluation System of Water Environment Protection	PROCEEDINGS OF THE 2016 4TH INTERNATIONAL CONFERENCE ON RENEWABLE ENERGY AND ENVIRONMENTAL TECHNOLOGY (ICREET 2016)	AER-Advances in Engineering Research				4th International Conference on Renewable Energy and Environmental Technology (ICREET)	DEC 30-31, 2016	Shenzhen, PEOPLES R CHINA					Based on the study on the water environment management system and operation mechanism of Qinhuai river, for the water quality improvement and sustainable function to enhance the public management demand, the long-term plan to improve the water quality of the Qinhuai River is put forward, in which the evaluation system of water environmental protection performance is established to improve the management efficiency.																	2352-5401		978-94-6252-306-7				2017	112						325	328										WOS:000416096300055						
S	Yan, XQ; Xie, G; Du, QZ; Jiang, WQ; Wang, YR; Qin, ZH; Miao, YP; Wang, YJ; Yuan, G		Kim, YH		Yan, Xuanqi; Xie, Gang; Du, Qingzhen; Jiang, Weiqi; Wang, Yingrui; Qin, Zhonghai; Miao, Yanping; Wang, Yanjun; Yuan, Gang			Application of clustering analysis in oil wells corrosion and scaling management	PROCEEDINGS OF THE 2016 4TH INTERNATIONAL CONFERENCE ON RENEWABLE ENERGY AND ENVIRONMENTAL TECHNOLOGY (ICREET 2016)	AER-Advances in Engineering Research				4th International Conference on Renewable Energy and Environmental Technology (ICREET)	DEC 30-31, 2016	Shenzhen, PEOPLES R CHINA					This article demonstrates a method to make classification and dosing control for oil wells. To find the main factors that caused the corrosion and scaling in oil wells, water quality data of one oil production plant were made principal component analysis. Then the oil wells were divided into four types by using spss19.0 clustering analysis software according to the differences among main factors. Finally, wells dosing were applied in the field according to the classification. The effect is obvious, the corrosion inhibition rate can reach 70% above, and scale inhibition rate of calcium carbonate can reach 90% above. Costs savings of all the wells add up to 5390 thousands.																	2352-5401		978-94-6252-306-7				2017	112						391	397										WOS:000416096300067						
J	Gikas, GD				Gikas, Georgios D.			Water quantity and hydrochemical quality monitoring of Laspias River, North Greece	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING												The water quantity and quality of Laspias River, located in Xanthi Prefecture, Thrace, North Greece, are studied. A data collection program was designed at five stations along the main river course and its main tributary. Sampling frequency was about once every 10days. Temperature (T), electrical conductivity (EC), pH, and dissolved oxygen were measured in situ simultaneously with discharge measurements. Moreover, water samples were collected and analyzed for the determination of nitrites, nitrates, ammonium, total phosphorus, biochemical oxygen demand, chemical oxygen demand, total suspended solids and alkalinity, according to standard methods. Anions (i.e., SO4-2 and Cl-) and cations (i.e., Li+, Na+, Mg+2, and Ca+2) were determined using ion chromatography (Dionex ICS-3000 ion chromatograph). The results showed that there is an impact of point (e.g., wastewater treatment plant effluent and farms) and non-point (e.g., agricultural activities) sources of pollution on the EC values, and chloride, nitrogen and phosphorus concentrations in the river water. The trophic state of Laspias River, based on nutrient concentrations, was found eutrophic. Based on the Canadian Council of Ministers of Environment Water Quality Index, the river water quality ranged from poor to marginal category, indicating the need for management measures in order to improve it.																	1093-4529	1532-4117					2017	52	14					1312	1321		10.1080/10934529.2017.1357408								WOS:000415634300005	28956687					
J	Wu, QL; Zhang, ZH; Cao, GD; Zhang, XH				Wu, Qilong; Zhang, Zhenghua; Cao, Guodong; Zhang, Xihui			Impact of polymeric membrane breakage on drinking water quality and an online detection method of the breakage	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING												Polymeric membrane has been widely used for the treatment of drinking water in China, and the total treating capacity has reached up to 3.8 million m(3)/d. However, the membrane breakage found in the membrane modules in many water treatment plants resulted in an increase in turbidity and bacterial amount in the membrane permeate. In this study, a membrane module running for 3years in a full-scale application was examined in terms of the breaking positions and the numbers of the broken fibers. It was found that most of the breaking positions were mainly on the outlet side of the module and that the distance from these points to the outlet was about 1/10-2/10 length of the membrane module. The lab-scale tests showed that the increase of the numbers of the breaking fibers in the membrane module (the breaking fibers were from 1 to 4 of 75 fibers) resulted in the increase in turbidity, particle count and the amount of total bacteria and coliform bacteria. Meanwhile, the water quality after the filtration with broken membrane fibers was similar to the quality of the raw water, which indicated that once the membrane fiber breakage occurred in the membrane module, the quality of drinking water after membrane filtration was significantly affected. Furthermore, the breaking position closer to the outlet side of the membrane module exposed much higher microbiological risk than those in the middle or near the bottom side. A pilot scale test was conducted by using a membrane module with 6600 fibers, and the effect of the membrane breakage (1-4 broken fibers) on water quality was also investigated. The results indicated that periodical backwashing caused drastic fluctuation of turbidity, particle count and the bacterial amount in the permeate water, which might be due to the washing force and self-blocking action inside the hollow fibers. Moreover, there is a good quantitative relationship (R-2 = 0.945) between particle count and the bacterial amount, which indicated that an online detection of particle count can be used to evaluate the bacterial risk. It was also suggested that the online detection of particle count after backwashing within 100s would be a quick and precise method to identify any fiber breakage in time. These results are very important for the safety issue in the application of polymeric membrane to water treatment plants.																	1093-4529	1532-4117					2017	52	12					1126	1132		10.1080/10934529.2017.1342496								WOS:000414129100002	28738172					
J	Dembowska, EA				Dembowska, Ewa Anna			Evaluation of Ecological Potential of the Lower Vistula River Based on Multi-Year Research on Phytoplankton	OCHRONA SRODOWISKA												Changes in ecological status of the lower Vistula River over the past two decades were evaluated. The.1990s saw dynamic changes in the Polish economy and increasing environmental awareness, accompanied by introduction of modem, effective treatment methods of wastewater discharges into rivers. Yet, extensive research on modern evaluation of aquatic ecosystems was only conducted in the first decade of the 21st century. Planktonic diatoms (mainly of the Centricae subclass) followed by coccal chlorophyta were the main groups determined to form the phytoplankton biomass in the Vistula River in Torun. A more significant contribution of other algal groups (including cyanobacteria) is only occasional. Application of phytoplankton multimetric index (IFPL) for rivers allowed assessment of water quality variations in the Vistula River. Phytoplankton of the Vistula River determined in the '90s was compared with that of the period of 2007-2015. The trophic index (TI) measured in the 90's indicated poor ecological status of the river. Its value for both years of research (1994 and 1998) was 0.35. Over the subsequent twenty years the water quality significantly improved. Today, the TI value is 0.66, while the average phytoplankton multimetric index is 0.75, indicating good ecological potential of the Vistula River in Torun.																	1230-6169						2017	39	3					19	24										WOS:000412619400003						
J	Lakretz, A; Mamane, H; Cikurel, H; Avisar, D; Gelman, E; Zucker, I				Lakretz, Anat; Mamane, Hadas; Cikurel, Haim; Avisar, Dror; Gelman, Elena; Zucker, Ines			The Role of Soil Aquifer Treatment (SAT) for Effective Removal of Organic Matter, Trace Organic Compounds and Microorganisms from Secondary Effluents Pre-Treated by Ozone	OZONE-SCIENCE & ENGINEERING					International-Ozone-Association-EA3G Conference on Ozone and Advanced Oxidation for the Water-Energy-Food-Health Nexus	OCT, 2016	Swansea Univ, Swansea, WALES	Int Ozone Assoc, EA3G	Swansea Univ			Soil aquifer treatment (SAT) is an effective natural and economically feasible tertiary treatment for wastewater reuse. An innovative hybrid process based on biofiltration, ozonation and short SAT (sSAT, with similar to 22 days retention time) was demonstrated in a 6 m(3)/hr pilot system to remove emerging trace organic compounds (TrOCs), organic matter and control Mn2+ dissolution in reclaimed water. The biofiltration stage was proposed for nitrification of ammonia as well as removal of dissolved and particulate organic matter (DOM and POM), to enable efficient ozonation of secondary effluents. The pilot system was operated in two modes, where samples were periodically taken from all pilot stages to observe changes in product water quality. At first (Mode 1), biofiltered effluents were infiltrated through sSAT (i.e., no ozonation prior infiltration). During this operation, ammonia, nitrite and phosphate were completely removed, and pathogens were highly reduced. In addition, all measured TrOCs were effectively removed after sSAT, besides the persistent TrOCs Carbamazepine (CBZ) and Iodine-organic contrast media Iopamidol (IPDL). In Mode 2, biofiltered and ozonated (1.0-1.2 mg ozone/mg DOC) effluents were infiltrated through sSAT. In the final reclaimed product, values of DOC, UVA and Mn2+ were reduced to 0.8 mg/L, 2.2 L/m, and 29-35 mu g/L, respectively. Furthermore, ammonia and nitritewere not detected in the product, and good bacterial quality was obtained. Following 56-75 days of operation at Mode 2, all TrOCs were reduced down to <100 ng/L. The delay in the effect of the pretreatment stages on TrOCs removal by sSAT (>56 days instead of similar to 22 days) could be explained by their displacement retardation in the upper soil layers of the pilot SAT (0-25 cm). In-depth sampling inbservation well and positively affected the quality of the reclaimed water. the observation well after 111 days atMode 2 showed homogeneity along the overall perforated section of the well (from -14 to -26 m) with 0.7-0.9 mg/L DOC, 2.1-2.2 1/m UVA and <10 ng/L CBZ. This result proved that the ozonated water completely covered the area around the observation well and positively affected the quality of the reclaimed water.																	0191-9512	1547-6545					2017	39	5					385	394		10.1080/01919512.2017.1346465								WOS:000413092900010						
J	Hall, LW; Killen, WD; Anderson, RD; Alden, RW				Hall, Lenwood W., Jr.; Killen, Willian D.; Anderson, Ronald D.; Alden, Raymond W., III			The influence of multiple chemical and non-chemical stressors on benthic communities in a mid-west agricultural stream	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING												The objective of this 3-year study was to characterize benthic communities and physical habitat in an agricultural stream in the mid-west area of the United States (Big Bureau Creek, Illinois). Concurrent basic water quality parameters and seven nutrients were measured in the water column. Sediment measurements from depositional areas were conducted for bifenthrin, Total Organic Carbon, grain size, polychlorinated biphenyls (PCBs) and eight metals. All parameters were measured at 12 sites annually during the late summer for a 3-year period (2014, 2015 and 2016). Univariate regressions, stepwise multiple regressions and canonical correlation statistical analyses were used to determine the relationship between various benthic metrics (i.e., taxa richness and abundance) and all the measured parameters for the 3-year database. Benthic communities comprising 108-110 taxa were collected annually, and were generally dominated by sensitive caddisflies and mayflies. These communities were rated as good to exceptional using the Ohio Invertebrate Community Index. Physical habitat for the various sites was rated as good using the Ohio Qualitative Habitat Evaluation Index, thus suggesting that habitat is not a significant stressor that would likely impact resident benthic communities. Based on a comparison of measured in-stream total nitrogen and total phosphorus concentrations and criterion value exceedances, it appears that the in-stream nutrient concentrations could be potentially stressful to resident benthic biota. Metal concentrations were below established NOAA Threshold Effects Levels at all sites. Measured PCB concentrations were below levels of detection at all sites. Toxic units' (TUs) calculations based on using sensitive laboratory strains of Hyalella were less than 0.1 for bifenthrin, thus suggesting that bifenthrin sediment toxicity was unlikely. Thirty significant relationships reported between benthic metrics and the various environmental variables based on the 3-year database were as follows: 12 relationships with habitat metrics, 8 relationships with metals, 7 relationships with nutrients, 2 relationships with bifenthrin and 1 relationship with sediment characteristics. Relative habitat quality, habitat preferences, and ecological competition appear to be factors that shape the characteristics of the benthic communities of Big Bureau Creek, rather than stress imposed by toxicants (bifenthrin and metals), nutrients, or sediment characteristics. Complex relationships between benthic metrics and environmental variables are discussed.																	1093-4529	1532-4117					2017	52	10					1008	1021		10.1080/10934529.2017.1328947								WOS:000409999100008	28609223					
B	Cheng, DL; Yan, LH		Kao, JCM; Sung, WP		Cheng, Dong-le; Yan, Lai-hong			The calibration of refinery wastewater treatment process	GREEN BUILDING, ENVIRONMENT, ENERGY AND CIVIL ENGINEERING					5th International Conference on Green Building, Materials and Civil Engineering (GBMCE)	APR 17-18, 2016	Hong Kong, PEOPLES R CHINA	Natl Chin Yi Univ Technol, Natl Cheng Kung Univ, Natl Sun Yan Sen Univ, Natl Chi Nan Univ, ChienKuo Technol Univ, Control Engn & Informat Sci Res Assoc, Int Frontiers Sci & Technol Res Assoc, Trans Tech Publicat				In order to decrease shortages existing in the daily operation of some refinery Wastewater Treatment Plants (WWTP) and to maximize their overall treatment efficiency, in this study, through the calibration of a local WWTP for consecutive 40 days, we analyzed the removal efficiency of four typical water quality parameters, oil, COD, NH3-N, and sulfide in petroleum refinery wastewater. And the results showed that, through the quality of influent water was fluctuant, the quality of final effluent water was quite stable and met the discharge limits. Specifically, the concentration of oil in effluent was 3.6 mg/L and met its discharge standard; COD concentration was 83.3 mg/L, much lower than the design standard (350 mg/L); as for NH3-N, the effluent concentration was 9.3 mg/L, and its design standard of effluent concentration was 17-30 mg/L, and the sulfide concentration in effluent was only 0.037 mg/L, also lower than the design standard. The total removal efficiency of oil, COD, NH3-N and sulfide were 97.9%, 83.9%, 81.4% and 88.88%, respectively. So all actual results met the required demands, and the ultimate removal rates were also relatively high.																			978-1-315-37510-6; 978-1-138-02964-4				2017							299	302										WOS:000408464800063						
