PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Kopprio, GA; Streitenberger, ME; Okuno, K; Baldini, M; Biancalana, F; Fricke, A; Martinez, A; Neogi, SB; Koch, BP; Yamasaki, S; Lara, RJ				Kopprio, German A.; Streitenberger, M. Eugenia; Okuno, Kentaro; Baldini, Monica; Biancalana, Florencia; Fricke, Anna; Martinez, Ana; Neogi, Sucharit B.; Koch, Boris P.; Yamasaki, Shinji; Lara, Ruben J.			Biogeochemical and hydrological drivers of the dynamics of Vibrio species in two Patagonian estuaries	SCIENCE OF THE TOTAL ENVIRONMENT												The ecology of the most relevant Vibrio species for human health and their relation to water quality and biogeochemistry were studied in two estuaries in Argentinian Patagonia. Vibrio cholerae and Vibrio parahaemolyticus were reported in > 29% of cases at the Rio Colorado and Rio Negro estuaries. Neither the pandemic serogroups of Vibrio cholerae O1, Vibrio cholerae O139 nor the cholera toxin gene were detected in this study. However, several strains of V. cholerae (not O1 or O139) are able to cause human disease or acquire pathogenic genes by horizontal transfer. Vibrio vulnificus was detected only in three instances in the microplankton fraction of the Rio Negro estuary. The higher salinity in the Rio Colorado estuary and in marine stations at both estuaries favours an abundance of culturable Vibrio. The extreme peaks for ammonium, heterotrophic bacteria and faecal coliforms in the Rio Negro estuary supported a marked impact on sewage discharge. Generally, the more pathogenic strains of Vibrio have a faecal origin. Salinity, pH, ammonium, chlorophyll a, silicate and carbon/nitrogen ratio of suspended organic particulates were the primary factors explaining the distribution of culturable bacteria after distance-based linear models. Several effects of dissolved organic carbon on bacterial distribution are inferred. Global change is expected to increase the trophic state and the salinisation of Patagonian estuaries. Consequently, the distribution and abundance of Vibrio species is projected to increase under future changing baselines. Adaptation strategies should contribute to sustaining good water quality to buffer climate- and anthropogenic- driven impacts. (C) 2016 Elsevier B.V. All rights reserved.				Koch, Boris/B-2784-2009	Koch, Boris/0000-0002-8453-731X; Fricke, Anna/0000-0003-1188-0114												0048-9697	1879-1026				FEB 1	2017	579						646	656		10.1016/j.scitotenv.2016.11.045								WOS:000391897800066	27871750					
J	Buvaneshwari, S; Riotte, J; Sekhar, M; Kumar, MSM; Sharma, AK; Duprey, JL; Audry, S; Giriraja, PR; Praveenkumarreddy, Y; Moger, H; Durand, P; Braun, JJ; Ruiz, L				Buvaneshwari, Sriramulu; Riotte, Jean; Sekhar, M.; Kumar, M. S. Mohan; Sharma, Arnit Kumar; Duprey, Jean Louis; Audry, Stephane; Giriraja, P. R.; Praveenkumarreddy, Yerabham; Moger, Hemanth; Durand, Patrick; Braun, Jean-Jacques; Ruiz, Laurent			Groundwater resource vulnerability and spatial variability of nitrate contamination: Insights from high density tubewell monitoring in a hard rock aquifer	SCIENCE OF THE TOTAL ENVIRONMENT												Agriculture has been increasingly relying on groundwater irrigation for the last decades, leading to severe groundwater depletion and/or nitrate contamination. Understanding the links between nitrate concentration and groundwater resource is a prerequisite for assessing the sustainability of irrigated systems. The Berambadi catchment (ORE-BVET/Kabini Critical Zone Observatory) in Southern India is a typical example of intensive irrigated agriculture and then an ideal site to study the relative influences of land use, management practices and aquifer properties on NO3 spatial distribution in groundwater. The monitoring of >200 tube wells revealed nitrate concentrations from I to 360 mg/L. Three configurations of groundwater level and elevation gradient were identified: i) NO3 hot spots associated to deep groundwater levels (30-60.m) and low groundwater elevation gradient suggest small groundwater reserve with absence of lateral flow, then degradation of groundwater quality due to recycling through pumping and return flow; ii) high groundwater elevation gradient, moderate NO3 concentrations suggest that significant lateral flow prevented NO3 enrichment; iii) low NO3 concentrations, low groundwater elevation gradient and shallow groundwater indicate a large reserve. We propose that mapping groundwater level and gradient could be used to delineate zones vulnerable to agriculture intensification in catchments where groundwater from low-yielding aquifers is the only source of irrigation. Then, wells located in low groundwater elevation gradient zones are likely to be suitable for assessing the impacts of local agricultural systems, while wells located in zones with high elevation gradient would reflect the average groundwater quality of the catchment, and hence should be used for regional mapping of groundwater quality. Irrigatiori with NO3 concentrated groundwater induces a "hidden" input of nitrogen to the crop which can reach 200 kgN/ha/yr in hotspot areas, enhancing groundwater contamination. Such fluxes, once taken into account in fertilizer management, would allow optimizing fertilizer consumption and mitigate high nitrate concentrations in groundwater. (C) 2016 Elsevier B.V. All rights reserved.				braun, jean jacques/C-5432-2013; IFCWS, LMI/C-5187-2013; Durand, Patrick/F-3461-2011; UMR SAS, INRA/L-1751-2013; Delabuis, Monique/F-5248-2010; UMR SAS, Agrohydrologie/D-3726-2012; RUIZ, Laurent/C-3090-2011	braun, jean jacques/0000-0003-2979-6164; Durand, Patrick/0000-0002-0984-693X; UMR SAS, INRA/0000-0001-6346-7845; RUIZ, Laurent/0000-0001-5043-282X; Sharma, Amit Kumar/0000-0001-6964-999X												0048-9697	1879-1026				FEB 1	2017	579						838	847		10.1016/j.scitotenv.2016.11.017								WOS:000391897800086	27887827					
J	Dai, YR; Wu, J; Ma, XH; Zhong, F; Cui, NX; Cheng, SP				Dai, Yanran; Wu, Juan; Ma, Xiaohang; Zhong, Fei; Cui, Naxin; Cheng, Shuiping			Increasing phytoplankton-available phosphorus and inhibition of macrophyte on phytoplankton bloom	SCIENCE OF THE TOTAL ENVIRONMENT												We assembled mesocosms to address the coherent mechanisms that an increasing phosphorus (P) concentration in water columns coupled with the phytoplankton bloom and identify the performance gap of regulating phytoplankton growth between two macrophyte species, Ceratophyllum demersum L and Vallisneria spiralis L Intense alkaline phosphatase activities (APA) were observed in the unplanted control, with their predominant part, phytoplankton APA (accounting for up to 44.7% of the total APA), and another large share, bacterial APA. These correspond with the large average concentration of total phosphorus (TP), total dissolved phosphorus (TDP) and soluble reactive (SRP) as well as high phytoplankton density in the water column. The consistency among P concentrations, phytoplankton density and APA, together with the positive impact of phytoplankton density on total APA revealed by the structural equation modelling, (SEM), indicates that facilitated APA levels in water is an essential strategy for phytoplankton to enhance the available P. Furthermore, a positive interaction between phytoplankton APA and bacteria APA was detected, suggesting a potential collaboration between phytoplankton and bacteria to boost available P content in the water column. Both macrophyte species had a prominent performance on regulating phytoplankton proliferation. The phytoplankton density and quantum yield in C. demersum systems were all significantly lower (33.8% and 24.0%) than those in V. spiralis systems. Additionally, a greater decoupling effect of C. demersum on the relationship between P, APA, phytoplankton density, bacteria dynamic and quantum yield Was revealed by SEM. These results imply that the preferred tactic of different species could lead to the performance gap. (C) 2016 Elsevier B.V. All rights reserved.																	0048-9697	1879-1026				FEB 1	2017	579						871	880		10.1016/j.scitotenv.2016.11.002								WOS:000391897800089	27884524					
J	Tedoldi, D; Chebbo, G; Pierlot, D; Branchu, P; Kovacs, Y; Gromaire, MC				Tedoldi, Damien; Chebbo, Ghassan; Pierlot, Daniel; Branchu, Philippe; Kovacs, Yves; Gromaire, Marie-Christine			Spatial distribution of heavy metals in the surface soil of source-control stormwater infiltration devices - Inter-site comparison	SCIENCE OF THE TOTAL ENVIRONMENT												Stormwater runoff infiltration brings about some concerns regarding its potential impact on both soil and ground-water quality; besides, the fate of contaminants in source-control devices somewhat suffers from a lack of documentation. The present study was dedicated to assessing the spatial distribution of three heavy metals (copper, lead, zinc) in the surface soil of ten small-scale infiltration facilities, along with several physical parameters (soil moisture, volatile matter, variable thickness of the upper horizon). High-resolution samplings and in-situ measurements were undertaken, followed by X-ray fluorescence analyses and spatial interpolation. Highest metal accumulation was found in a relatively narrow area near the water inflow zone, from which concentrations markedly decreased with increasing distance. Maximum enrichment ratios amounted to >20 in the most contaminated sites. Heavy metal patterns give a time-integrated vision of the non-uniform infiltration fluxes, sedimentation processes and surface flow pathways within the devices. This element indicates that the lateral extent of contamination is mainly controlled by hydraulics. The evidenced spatial structure of soil concentrations restricts the area where remediation measures would be necessary in these systems, and suggests possible optimization of their hydraulic functioning towards an easier maintenance. Heterogeneous upper boundary conditions should be taken into account when studying the fate of micropollutants in infiltration facilities with either mathematical modeling or soil coring field surveys. (C) 2016 Elsevier B.V. All rights reserved.																	0048-9697	1879-1026				FEB 1	2017	579						881	892		10.1016/j.scitotenv.2016.10.226								WOS:000391897800090	27884529					
J	Michael, FR; Saleh, NE; Shalaby, SM; Sakr, EM; Abd-El-Khalek, DE; Abd Elmonem, AI				Michael, F. R.; Saleh, N. E.; Shalaby, S. M.; Sakr, E. M.; Abd-El-Khalek, D. E.; Abd Elmonem, A. I.			Effect of different dietary levels of commercial wood charcoal on growth, body composition and environmental loading of red tilapia hybrid	AQUACULTURE NUTRITION												A 60-day feeding study was performed to evaluate the role of dietary commercial wood charcoal (CWC) in fish growth performance, body composition and water quality of finger-lings red tilapias (Oreochromis mossambicus 9 Oreochromis niloticus). Four levels of charcoal (10, 20, 30 and 40 g kg(-1)) were added to the control diet (0 g kg(-1) CWC) and fed to red tilapias (initial weight of 1.20 +/- 0.04 g). At the end of the feeding trial, the fish weight gain, specific growth rate, feed conversion ratio, protein efficiency ratio and energy retention of the fish groups fed 30 and 40 g kg(-1) (CWC) in diet were significantly (P < 0.05) higher comparing with all other tested fish groups. Moreover, some proximate composition such as crude protein and nitrogen retention efficiency g kg(-1) of the fish groups fed on 30 and 40 g kg(-1) CWC diets showed higher values (P < 0.05) than those of other tested fish groups (0, 10 and 20 g kg(-1) CWC). Apparent digestibility coefficients of protein and dry matter were improved (P < 0.05) in CWC-tested fish groups compared to the control fish group. These data were powered by the data of the water quality that showed significant (P < 0.05) enhancement in both dissolved oxygen and ammonia concentrations by the increment in dietary charcoal levels. The above-mentioned parameters' data suggested that 30 g kg(-1) dietary CWC can be considered as a suitable level to maintain normal growth of red tilapia juveniles as well as to enhance water quality of the rearing area.																	1353-5773	1365-2095				FEB	2017	23	1					210	216		10.1111/anu.12385								WOS:000391980500020						
J	Broach, JS; Ohs, CL; DiMaggio, MA; Breen, NE				Broach, Jason S.; Ohs, Cortney L.; DiMaggio, Matthew A.; Breen, Nancy E.			Evaluation of nutritional and environmental variables during early larval culture of pigfish Orthopristis chrysoptera (Linnaeus)	AQUACULTURE RESEARCH												Pigfish (Orthopristis chrysoptera Linnaeus) are a commonly used baitfish in the southeastern United States. Aquaculture methods for broodfish spawning and juvenile grow-out have been developed but there is still a paucity of information regarding larval culture methods. Five, short duration (10 days) experiments were conducted to determine effective strategies to yield high larval survival and growth during early development. Experiment one examined the rotifer enrichments Ori-Green, DHA Protein Selco, and AlgaMac 3050 as well as a non-enriched control along with corresponding fatty acid levels in the enriched rotifers and pigfish larvae. Experiment two evaluated three, once daily feeding frequencies of either 5, 10 or 20 rotifers mL(-1). Experiment three compared feeding 20 rotifers mL(-1) once daily to feeding 5 rotifers mL(-1) twice daily. Experiment four examined four different larval stocking densities: 50, 75, 100, or 125 larvae L-1. Experiment five examined green water strategies using either live Tahitian strain Isochrysis galbana (Parke) or Nannochloropsis oculata (Hibberd) paste at either 250 000 or 500 000 cells mL(-1) as well as a clear water control. Results indicated rotifer enrichment with DHA Protein Selco and green water application using live T-ISO at 500 000 cells mL(-1) had the highest survival of pigfish during early stages of larval culture. A once daily rotifer feeding regime of 20 rotifers mL(-1) and stocking density of 50 larvae L-1 also improved survival. These results provide producers with methods to improve efficiency for pigfish larval culture and provide researchers with new foundational data, such as potential fatty acid requirements.																	1355-557X	1365-2109				FEB	2017	48	2					434	446		10.1111/are.12891								WOS:000391960400007						
J	Fan, LM; Chen, JZ; Meng, SL; Song, C; Qiu, LP; Hu, GD; Xu, P				Fan, Limin; Chen, Jiazhang; Meng, Shunlong; Song, Chao; Qiu, Liping; Hu, Gengdong; Xu, Pao			Characterization of microbial communities in intensive GIFT tilapia (Oreochromis niloticus) pond systems during the peak period of breeding	AQUACULTURE RESEARCH												Aquaculture pond is a complex ecosystem where the microorganisms in the sediments, in the animal intestinal tract and in water interact with each other to influence the water quality and health of aquatic animals. In order to understand the spatial distribution and relationship of microbial communities in intensively farmed genetically improved farmed tilapia (GIFT, Oreochromis niloticus), 454 high-throughput pyrosequencing was applied to analyse the 16S rRNA gene of bacteria in intensive GIFT ponds in Wuxi City, Jiangsu Province, China. A total of 72 747 initial sequences were obtained from four depths of pond water, from tilapia large intestines and from pond sediment. The most common phylum in all samples was Proteobacteria, Actinobacteria and Cyanobacteria were the most abundant in water, Fusobacteria and Firmicutes in the large intestine and Chloroflexi in sediment samples. The sediment microbial community structure was comparatively similar to that of the tilapia large intestine. The microbial communities from different water depths were somewhat similar, especially the three most shallow samples, although the abundance of Actinobacteria gradually decreased with increased water depth. This data offer a preliminary exploration of the response mechanisms of the bacterial communities to aquafarming and contributes to the understanding of the status of bacterial communities of tilapia pond systems during the peak period of breeding from the aspect of their spatial distributions.																	1355-557X	1365-2109				FEB	2017	48	2					459	472		10.1111/are.12894								WOS:000391960400009						
J	Sounthararajah, DP; Loganathan, P; Kandasamy, J; Vigneswaran, S				Sounthararajah, Danious Pratheep; Loganathan, Paripurnanda; Kandasamy, Jayakumar; Vigneswaran, Saravanamuthu			Removing heavy metals using permeable pavement system with a titanate nano-fibrous adsorbent column as a post treatment	CHEMOSPHERE												Permeable pavement systems (PPS) are a widely-used treatment measure in sustainable stormwater management and groundwater recharge. However, PPS are not very efficient in removing heavy metals from stormwater. A pilot scale study using zeolite or basalt as bed material in PPS removed 41-72%, 67 -74%, 38-43%, 61-72%, 63-73% of Cd, Cu, Ni, Pb, and Zn, respectively, from synthetic stormwater (pH 6.5; Cd, Cu, Ni, Pb, and Zn concentrations of 0.04, 0.6, 0.06,1.0, and 2.0 mg L-1, respectively) over a period of 80 h. The total volume of stormwater that passed through the PPS was equivalent to runoff in 10 years of rainfall in Sydney, Australia. The concentrations of metals in the PPS effluent failed fresh and marine water quality trigger values recommended in the Australian and New Zealand guidelines. An addition of a post-treatment of a horizontal filter column containing a titanate nano-fibrous (TNF) material with a weight < 1% of zeolite weight and mixed in with granular activated carbon (GAC) at a GAC:TNF weight ratio of 25:1 removed 77% of Ni and 99-100% of all the other metals. The effluent easily met the required standards of marine waters and just met those concerning fresh waters. Batch adsorption data from solutions of metals mixtures fitted the Langmuir model with adsorption capacities in the following order, TNF >> zeolite > basalt; Pb > Cu > Cd, Ni, Zn. (C) 2016 Elsevier Ltd. All rights reserved.																	0045-6535	1879-1298				FEB	2017	168						467	473		10.1016/j.chemosphere.2016.11.045								WOS:000391897500056	27855343					
J	Daigneault, AJ; Eppink, FV; Lee, WG				Daigneault, Adam J.; Eppink, Florian V.; Lee, William G.			A national riparian restoration programme in New Zealand: Is it value for money?	JOURNAL OF ENVIRONMENTAL MANAGEMENT												National scale initiatives are being attempted in New Zealand (NZ) to meet important environmental goals following land-use intensification over recent decades. Riparian restoration to filter agricultural spillover effects is currently the most widely practised mitigation measure but few studies have investigated the cumulative value of these practices at a national level. We use an applied economic land use model the benefits (GHG emissions, N leaching, P loss, sedimentation and biodiversity gain) and relevant costs (fencing, alternative stock water supplies, restoration planting and opportunity costs) of restoring riparian margins (5-50 m) on all streams in NZ flowing through current primary sector land. Extensive sensitivity analysis reveals that depending on margin width and cost assumptions, riparian margin restoration generates net benefits of between NZ$1.7 billion - $5.2 billion/yr and benefit-cost ratios ranging between 1.4 and 22.4. This suggests that even when not monetising the increase in biodiversity or components of stream ecosystem health and other benefits from planting riparian strips, the benefits to climate and freshwater are significantly greater than the implementation costs of riparian restoration. (C) 2016 Published by Elsevier Ltd.				Eppink, Florian/E-6354-2017	Eppink, Florian/0000-0002-1826-2899; Daigneault, Adam/0000-0002-8287-8727												0301-4797	1095-8630				FEB 1	2017	187						166	177		10.1016/j.jenvman.2016.11.013								WOS:000392037500019	27889659					
J	Hong, EM; Shelton, D; Pachepsky, YA; Nam, WH; Coppock, C; Muirhead, R				Hong, Eun-Mi; Shelton, Daniel; Pachepsky, Yakov A.; Nam, Won-Ho; Coppock, Cary; Muirhead, Richard			Modeling the interannual variability of microbial quality metrics of irrigation water in a Pennsylvania stream	JOURNAL OF ENVIRONMENTAL MANAGEMENT												Knowledge of the microbial quality of irrigation waters is extremely limited. For this reason, the US FDA has promulgated the Produce Rule, mandating the testing of irrigation water sources for many farms. The rule requires the collection and analysis of at least 20 water samples over two to four years to adequately evaluate the quality of water intended for produce irrigation. The objective of this work was to evaluate the effect of interannual weather variability on surface water microbial quality. We used the Soil and Water Assessment Tool model to simulate E. coli concentrations in the Little Cove Creek; this is a perennial creek located in an agricultural watershed in south-eastern Pennsylvania. The model performance was evaluated using the US FDA regulatory microbial water quality metrics of geometric mean (GM) and the Statistical threshold value (STV). Using the 90-year time series of weather observations, we simulated and randomly sampled the time series of E. coli concentrations. We found that weather conditions of a specific year may strongly affect the evaluation of microbial quality and that the long-term assessment of microbial water quality may be quite different from the evaluation based on short-term observations. The variations in microbial concentrations and water quality metrics were affected by location, wetness of the hydrological years, and seasonality, with 15.7-70.1% of samples exceeding the regulatory threshold. The results of this work demonstrate the value of using modeling to design and evaluate monitoring protocols to assess the microbial quality of water used for produce irrigation. (C) 2016 Elsevier B.V. All rights reserved.				NAM, WONHO/B-3489-2014	NAM, WONHO/0000-0002-9671-6569; Muirhead, Richard/0000-0002-0913-561X; Hong, Eun-Mi/0000-0001-9202-5296												0301-4797	1095-8630				FEB 1	2017	187						253	264		10.1016/j.jenvman.2016.11.054								WOS:000392037500027	27912136					
J	Yen, FC; You, SJ; Chang, TC				Yen, Feng-Chi; You, Sheng-Jie; Chang, Tien-Chin			Performance of electrodialysis reversal and reverse osmosis for reclaiming wastewater from high-tech industrial parks in Taiwan: A pilot-scale study	JOURNAL OF ENVIRONMENTAL MANAGEMENT												Wastewater reclamation is considered an absolute necessity in Taiwan, as numerous industrial parks experience water shortage. However, the water quality of secondary treated effluents from sewage treatment plants generally does not meet the requirements of industrial water use because of the high inorganic constituents. This paper reports experimental data from a pilot-plant study of two treatment processes-(i) fiber filtration (FF)-ultrafiltration (UF)-reverse osmosis (RO) and (ii) sand filtration (SF)-electrodialysis reversal (EDR)-for treating industrial high conductivity effluents from the Xianxi wastewater treatment plant in Taiwan. The results demonstrated that FF-UF was excellent for turbidity removal and it was a suitable pretreatment process for RO. The influence of two membrane materials on the operating characteristics and process stability of the UF process was determined. The treatment performance of FF-UF-RU was higher than that of SF-EDR with an average desalination rate of 97%, a permeate conductivity of 272.7 +/- 32.0, turbidity of 0.183 +/- 0.02 NTU and a chemical oxigen demand of <4.5 mg/L. The cost analysis for both processes in a water reclamation plant of 4000 m(3)/d capacity revealed that using FF-UF-RU had a lower treatment cost than using SF-EDR, which required activated carbon filtration as a post treatment process. On the basis of the results in this study, the FF-UF-RU system is recommended as a potential process for additional applications. (C) 2016 Elsevier Ltd. All rights reserved.																	0301-4797	1095-8630				FEB 1	2017	187						393	400		10.1016/j.jenvman.2016.11.001								WOS:000392037500041	27836559					
J	Chen, JQ; Theller, L; Gitau, MW; Engel, BA; Harbor, JM				Chen, Jingqiu; Theller, Lawrence; Gitau, Margaret W.; Engel, Bernard A.; Harbor, Jonathan M.			Urbanization impacts on surface runoff of States the contiguous United States	JOURNAL OF ENVIRONMENTAL MANAGEMENT																	Harbor, Jonathan/0000-0001-5129-0229												0301-4797	1095-8630				FEB 1	2017	187						470	481		10.1016/j.jenvman.2016.11.017								WOS:000392037500049	27852521					
J	De Waele, J; D'Haene, K; Salomez, J; Hofman, G; De Neve, S				De Waele, J.; D'Haene, K.; Salomez, J.; Hofman, G.; De Neve, S.			Simulating the environmental performance of post-harvest management measures to comply with the EU Nitrates Directive	JOURNAL OF ENVIRONMENTAL MANAGEMENT												Nitrate (NO3-) leaching from farmland remains the predominant source of nitrogen (N) loads to European ground- and surface water. As soil mineral N content at harvest is often high and may increase by mineralisation from crop residues and soil organic matter, it is critical to understand which post-harvest management measures can be taken to restrict the average NO3- concentration in ground- and surface waters below the norm of 50 mg l(-1.) Nitrate leaching was simulated with the EU-rotate_N model on a silty and a sandy soil following the five main arable crops cultivated in Flanders: cut grassland, silage maize, potatoes, sugar beets and winter wheat, in scenarios of optimum fertilisation with and without post-harvest measures. We compared the average NO3- concentration in the leaching water at a depth of 90 cm in these scenarios after dividing it by a factor of 2.1 to include natural attenuation processes occurring during transport towards ground- and surface water. For cut grassland, the average attenuated No concentration remained below the norm on both soils. In order to comply with the Nitrates Directive, post-harvest measures seemed to be necessary on sandy soils for the four other crops and on silty soils for silage maize and for potatoes. Successful measures appeared to be the early sowing of winter crops after harvesting winter wheat, the undersowing of grass in silage maize and the removal of sugar beet leaves. Potatoes remained a problematic crop as N uptake by winter crops was insufficient to prevent excessive Nor leaching. For each crop, maximum levels of soil mineral N content at harvest were proposed, both with and without additional measures, which could be used in future nutrient legislation. The approach taken here could be upscaled from the field level to the subcatchment level to see how different crops could be arranged within a subcatchment to permit the cultivation of problem crops without adversely affecting the water quality in such a subcatchment. (C) 2016 Elsevier Ltd. All rights reserved.																	0301-4797	1095-8630				FEB 1	2017	187						513	526		10.1016/j.jenvman.2016.10.048								WOS:000392037500054	27863773					
J	Yi, YJ; Cheng, X; Yang, ZF; Wieprecht, S; Zhang, SH; Wu, YJ				Yi, Yujun; Cheng, Xi; Yang, Zhifeng; Wieprecht, Silke; Zhang, Shanghong; Wu, Yingjie			Evaluating the ecological influence of hydraulic projects: A review of aquatic habitat suitability models	RENEWABLE & SUSTAINABLE ENERGY REVIEWS												In order to evaluate the ecological influence of hydraulic projects, aquatic habitat suitability modeling was proposed. Compared with other environmental flow methods, this method, for the first time, integrate considering hydrology parameters and ecology attributes, quantitatively describing the relationships between species and habitat. Aquatic habitat suitability models began with one-dimensional physical habitat Simulation model (PHABSIM) at micro-scale physical habitat. Afterwards, habitat suitability models for meso- and macro-scale were developed; eco-factors indicating physical habitat and water quality situation were included; two and three-dimensional model were employed to provide the situation of eco-factors. Based on field survey or mathematical models, the state of habitat eco-factors can be obtained. By establishing habitat suitability evaluation criteria, the impact of aquatic habitats on the particular life stage of indicate species can be assessed, the effect of reservoir regulation mode and habitat restoration projections can be predicted. Here,we summarized aquatic habitat suitability models in different spatial scale, and the advantages and disadvantage, of each model were analyzed and concluded.																	1364-0321					FEB	2017	68		1				748	762		10.1016/j.rser.2016.09.138								WOS:000391899200055						
J	Charlesworth, SM; Faraj-Llyod, AS; Coupe, SJ				Charlesworth, S. M.; Faraj-Llyod, A. S.; Coupe, S. J.			Renewable energy combined with sustainable drainage: Ground source heat and pervious paving	RENEWABLE & SUSTAINABLE ENERGY REVIEWS					10th Conference on Sustainable Development of Energy, Water and Environment Systems (SDEWES)	SEP 27-OCT 02, 2015	Dubrovnik, CROATIA					Taken individually, Ground Source Heat (GSH) pervious paving systems (PPS) and rainwater harvesting are not new, but in combination, this energy-water blend is relatively recent. Sealed with impermeable geomembrane, PPS becomes a water harvesting tank and by installing GSH collectors in the base, there is the potential to sustainably heat and cool buildings, provide flood resilience and improve water quality. A review of the literature found that Coefficients of Performance suggest that such systems could be considered viable, reaching the value of 2.875 required by the EU Renewable Energy Directive, 2009. Small-scale laboratory-based test rigs of the combined system were able to reduce pollutants by up to 99% for biological oxygen demand and 95% for ammonia-nitrogen, with rare occurrences of potentially pathogenic bacteria e.g. Legionella, and low survival rates of Escherichia coli. Whilst test rigs provide valuable information, field monitoring at the building scale is the only way to validate the technology. Thus, this paper presents previously unpublished results of monitoring a combined system at the building scale which found that there is clear potential to use a clean, renewable and sustainable source of heat at the same time as providing flood resilience, water quality improvements and some amenity in a domestic setting. However, it was also found that seasonal changes and building use affected levels of comfort achievable. Lessons were learnt, such as construction strategies to optimise design, including depth of the heat collectors and the optimal surface area of the PPS available to infiltrate water. (C) 2016 Elsevier Ltd. All rights reserved.					Charlesworth, Susanne/0000-0002-3030-019X												1364-0321					FEB	2017	68		2				912	919		10.1016/j.rser.2016.02.019								WOS:000391899400008						
J	Ali, NF; Musta, B; Husin, MAYM				Ali, Nur Fadhleena; Musta, Baba; Husin, Mohamed Ali Yusof Mohd			Hydrogeochemical Study on Carbonate Aquifer Around FELDA Sahabat, Lahad Datu, Sabah, Malaysia	ADVANCED SCIENCE LETTERS					International Conference on Education (ICOED)	APR 12-14, 2016	Jakarta, INDONESIA					This paper discussed the hydrogeochemical study of carbonate aquifer in FELDA Sahabat Lahad Datu, Sabah, Malaysia. Water samples from the boreholes were from three sampling locations, namely BH-1, BH-2 and BH-3. Based on data obtained, all groundwater samples collected from the boreholes exhibit neutral pH values ranging from 6.70 to 7.80. High TDS and EC were primarily by cause of the dissolution of carbonate rock from the Togopi Formation. All samples were found to have exceeded the WHO Guidelines for TDS and water is best classified under brackish water class. Major cations and anions, for all groundwater samples were found to be complying with the limits stipulated by WHO except Na and Cl. Fe was found to be high, whereas, other elements were found to be acceptable with the WHO Guideline. BH-1 and BH-3 exceeded the WHO limits for Aluminium whereas BH-2 remained low. For Pb and Se, most sample measured were also have exceeded the guidelines and Arsenic was found during the dry season sampling, suggesting that currently the groundwater was found unsuitable for consumption. Further research and detail study need to be continued and carried on.																	1936-6612	1936-7317				FEB	2017	23	2					1314	1319		10.1166/asl.2017.8389								WOS:000430814700145						
J	Husinlo, MAYB; Musta, B; Sudirman, F; Phan, K				Husinlo, Mohamed Ali Yusof Bin Mohd; Musta, Baba; Sudirman, Fatimah; Phan, Kongkea			Effect of Some Heavy Metals Contamination in Groundwater of Mekong River Basin in Cambodia	ADVANCED SCIENCE LETTERS					International Conference on Education (ICOED)	APR 12-14, 2016	Jakarta, INDONESIA					Heavy metals contamination in groundwater is a concern that affects distinctive number of population along the Mekong River Basin in Cambodia. This research is conducted to determine the concentration of selected heavy metals in groundwater around Mekong River Basin and to evaluate the potential source of heavy metals from a geological perspective in the rocky outcrops from the surrounding area. Approximately 21 sampling location from Tbong Khmum, Kandal, Kratie, and Kampong Cham in Cambodia have been selected, where sample of groundwater, sediment and rock was collected for analysis. Arsenic, chromium and lead concentration in groundwater, sediment and rock is analyzed using ICP-OES, while rock thin section is used to identify the mineralogical content in rock sample. The Interim Freshwater Sediment Quality Guidelines (IFSQG 2001) limit of arsenic and chromium exceeds in some area of Tbong Khmum and Kampong Cham. All four provinces exceeds the arsenic and lead limits in drinking water by World Health Organization Guidelines for Drinking Water Quality (WHO 2011) of 10 mu g/L (0.01 mg/L), reading for chromium did not exceed the limits of 50 mu g/L (0.05 mg/L). The result of geochemical analysis in rock samples collected from the research area shows the significant average concentration of heavy metals from different types of rock sample. The result shows that the geological background in the study area is believed has potential to influence the high concentration of As, Pb and Cr into the surrounding area; that would lead to the enrichment of heavy metal in sediment and contaminate the groundwater.																	1936-6612	1936-7317				FEB	2017	23	2					1433	1436		10.1166/asl.2017.8374								WOS:000430814700171						
