PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Real, FJ; Benitez, FJ; Acero, JL; Casas, F				Real, Francisco J.; Javier Benitez, F.; Acero, Juan L.; Casas, Francisco			Adsorption of selected emerging contaminants onto PAC and GAC: Equilibrium isotherms, kinetics, and effect of the water matrix	JOURNAL OF ENVIRONMENTAL SCIENCE AND HEALTH PART A-TOXIC/HAZARDOUS SUBSTANCES & ENVIRONMENTAL ENGINEERING												The removal of three emerging contaminants (ECs) (amitriptyline hydrochloride (AH), methyl salicylate (MS) and 2-phenoxyethanol (PE)) dissolved in several water matrices by means of their adsorption onto powdered activated carbon (PAC) and granular activated carbon (GAC) has been investigated. When dissolved in ultrapure water, adsorption of the ECs followed the trend of AH > MS > PE, with a positive effect of the adsorbent dose. According to the analysis of the adsorption isotherms and adsorption kinetics, PAC showed strongly higher adsorption efficiency in both capacity and velocity of the adsorption, in agreement with its higher mesoporosity. Equilibrium isotherm data were fitted by Langmuir and Freundlich models. Pseudo-second order kinetics modeled very successfully the adsorption process. Finally, the effect of the presence of dissolved organic matter (DOM) in the water matrices (ultrapure water, surface water and two effluents from wastewater treatment plants) on the adsorption of the selected ECs onto PAC was established, as well as its performance on the removal of water quality parameters. Results show a negative effect of the DOM content on the adsorption efficiency. Over 50% of organic matter was removed with high PAC doses, revealing that adsorption onto PAC is an effective technology to remove both micro-pollutants and DOM from water matrices.																	1093-4529	1532-4117					2017	52	8					727	734		10.1080/10934529.2017.1301751								WOS:000404661400004	28358290					
J	Ferreira, AC; Capitulo, AR				Clara Ferreira, Ana; Rodrigues Capitulo, Alberto			Growth and survival of juvenile Pomacea canaliculata (Gastropoda: Ampullariidae) in plain streams associated to different land uses	STUDIES ON NEOTROPICAL FAUNA AND ENVIRONMENT												Pomacea canaliculata is an apple snail that has become an invasive species in several countries. In this research, through two simultaneous experiments, we assessed the effects of different land uses (urban, agriculture, cattle grazing, farms and recreation) on the growth and survival of snails from native populations. The survival was not affected by the water quality of the three streams studied, whereas the growth of snails exposed to the water of the urban stream was impaired. Therefore, our results suggest that the growth rate of P. canaliculata could be useful for the assessment of a moderate urban impact.																	0165-0521	1744-5140					2017	52	2					95	102		10.1080/01650521.2017.1294359								WOS:000404652300002						
B	Howlader, MMR			IEEE	Howlader, Matiar M. R.			Micro- and Nano-Systems Integration - The Next Frontier	2017 5TH INTERNATIONAL WORKSHOP ON LOW TEMPERATURE BONDING FOR 3D INTEGRATION (LTB-3D)					5th International Workshop on Low Temperature Bonding for 3D Integration (LTB-3D)	MAY 16-18, 2017	Tokyo, JAPAN	Univ Tokyo, Ito Int Res Ctr, Japan Soc Promot Sci, 191st Comm Innovat Interface Bonding Technol, IEEE Components Packaging & Mfg Technol Soc Japan Chapter, Japan Soc Appl Phys, Inst Adv Micro Syst Integrat, Precise Measurement Technol Promot Fdn, Applied Microengineering Ltd, Ayumi Ind Co Ltd, Bondtech Co Ltd, Canon Anelva Corp, EV Grp Japan K K, Fuji Elect Co Ltd, Hamamatsu Photon K K, Hitachi High Technol Corp, Lan Tech Serv Co Ltd, Mitsubishi Heavy Ind Machine Tool Co Ltd, Musashino Engn Co Ltd, Toray Res Ctr Inc				We overview heterogeneous integration technologies for micro- and nano-systems that allow for interaction with people and the environment. Some applications of the surface activated nanobonding, and sensors development to create an integrated water quality monitoring system will be discussed.																			978-4-904743-03-4				2017							15	15										WOS:000404249700015						
B	Li, YZ; Wang, Y; Cong, M; Lang, HX			IEEE	Li, Yunze; Wang, Ying; Cong, Min; Lang, Haoxiang			Design and Development of a Water Quality Monitoring Network and System	2017 IEEE INTERNATIONAL CONFERENCE ON INDUSTRIAL TECHNOLOGY (ICIT)					IEEE International Conference on Industrial Technology (ICIT)	MAR 22-25, 2017	Toronto, CANADA	IEEE, IEEE Ind Elect Soc				This paper proposes a design and development of a water quality monitoring network and system for real-time water parameter acquisition, water quality monitoring, estimation. A low-cost measurement unit of water quality is designed and developed which is considered as a sensor node in a water quality monitoring sensor network. A comprehensive water quality index system is proposed to integrate the real-time water parameters with a knowledge base so that it can overcome the shortcoming of the existing water quality index system and provide prediction and estimation of the current state and event of the water bodies using an intelligent reasoning unit. Finally, a powerful sensor node with mobility is proposed and developed by using a water-proof UAV. Because of the developed moving node, it increases the reliability, flexibility of the original sensor network.																			978-1-5090-5320-9				2017							912	916										WOS:000404252400150						
S	Amalo, LF; Hidayat, R; Haris		Setiawan, Y		Amalo, Luisa Febrina; Hidayat, Rahmat; Haris			Comparison between remote-sensing-based drought indices in East Java	3RD INTERNATIONAL SYMPOSIUM ON LAPAN-IPB SATELLITE FOR FOOD SECURITY AND ENVIRONMENTAL MONITORING 2016	IOP Conference Series-Earth and Environmental Science				3rd International Symposium on LAPAN-IPB Satellite for Food Security and Environmental Monitoring (LISAT-FSEM)	OCT 25-26, 2016	Bogor, INDONESIA	Bogor Agr Univ, Ctr Environm Res Res & Community Serv Inst, Directorate Res & Innovat, Natl Inst Aeronaut & Space Indonesia				Drought is natural hazard which has causing several impacts, such as decreasing of air and water quality, land degradation, forest fire, decreasing of agricultural crops production. Drought assessment using drought indices have widely conducted for drought monitoring. Remote-sensing-based indices defined as an index which using remote sensing data for mapping the drought condition in particular area or region. This research aims to compare remote-sensing-based drought indices, namely TCI, VCI and VHI to obtain a better understanding about the differentiation between each index, and their application for monitoring drought in East Java on El Nino year 2015. LST and EVI data were used to construct the indices. The result showed, each index proved to be useful, quick, sufficient and inexpensive tool for drought monitoring. However, each index has its differences. TCI proved to be detected drought sensitively in dry season or months when high temperature occurred. While VCI detected drought more sensitive in wet season as well (December-January-February to May) than TCI and VHI. Meanwhile, VHI which the enhancement of TCI and VHI has combined two indicators to provide better comprehension about drought occurrence.																	1755-1307						2017	54								UNSP 012009	10.1088/1755-1315/54/1/012009								WOS:000404120100009						
S	Karima, A; Kaswanto, RL		Setiawan, Y		Karima, Afifa; Kaswanto, Regan Leonardus			Land use cover changes and water quality of Cipunten Agung Watershed Banten	3RD INTERNATIONAL SYMPOSIUM ON LAPAN-IPB SATELLITE FOR FOOD SECURITY AND ENVIRONMENTAL MONITORING 2016	IOP Conference Series-Earth and Environmental Science				3rd International Symposium on LAPAN-IPB Satellite for Food Security and Environmental Monitoring (LISAT-FSEM)	OCT 25-26, 2016	Bogor, INDONESIA	Bogor Agr Univ, Ctr Environm Res Res & Community Serv Inst, Directorate Res & Innovat, Natl Inst Aeronaut & Space Indonesia				In general, the land and natural resources utilization of Cipunteng Agung Watershed could be classified into protected and cultivated region. Based on satellite imagery classification, protected region covers 885.76 ha (22.71%), while cultivated region occupied 3,041.69 ha (77.29%) in 2011. It means that the land use and covers change (LUCC) to be cultivated rapidly increase. Those conditions had impacted positively to the local economy development, however it had negatively degrades water quality in Ciputen Agung river. Therefore, the purpose of this research is to analyze LUCC impacts to the water quality (WQ) in Cipunten Agung watershed. Supervised classification method and Water Pollution Index (WPI) approach were correlated to define the optimal solution to reduce the rate of LUCC. The result shows that area of cultivation tree and paddy field are higher than others in midstream, and settlement is higher in downstream, particularly at riparian landscapes. The concentration of total phospate, nitrite, and nitrate which indicated from agriculture land were complies with WPI class 2 until 4 standart. The rate of LUCC of Cipunten Agung watershed and the density of settlement are potential to be the driving factor of water quality degradation. Regional planning with ecology approach was recommended for sustainable development of Cipunten Agung Wateshed.																	1755-1307						2017	54								UNSP 012025	10.1088/1755-1315/54/1/012025								WOS:000404120100025						
S	Khairiah, RN; Setiawan, Y; Prasetyo, LB; Permatasari, PA		Setiawan, Y		Khairiah, Rahmi Nur; Setiawan, Yudi; Prasetyo, Lilik Budi; Permatasari, Prita Ayu			Leaf Area Index (LAI) in different type of agroforestry systems based on hemispherical photographs in Cidanau Watershed	3RD INTERNATIONAL SYMPOSIUM ON LAPAN-IPB SATELLITE FOR FOOD SECURITY AND ENVIRONMENTAL MONITORING 2016	IOP Conference Series-Earth and Environmental Science				3rd International Symposium on LAPAN-IPB Satellite for Food Security and Environmental Monitoring (LISAT-FSEM)	OCT 25-26, 2016	Bogor, INDONESIA	Bogor Agr Univ, Ctr Environm Res Res & Community Serv Inst, Directorate Res & Innovat, Natl Inst Aeronaut & Space Indonesia				Ecological functions of agroforestry systems have perceived benefit to people around Cidanau Watershed, especially in the protection of water quality. The main causes of the problems encountered in the Cidanau Watershed are associated with the human factors, especially encroachment and conversion of forest into farmland. The encroachment has made most forest in Cidanau Watershed become bare land. To preserve the ecological function of agroforestry systems in Cidanau Watershed, monitoring of the condition of the vegetation canopy in agroforestry systems is really needed. High intensity thinning of crown density due to deforestation can change stand leaf area index dramatically. By knowing LAI, we can assess the condition of the vegetation canopy in agroforestry systems. LAI in this research was obtained from Hemispherical Photographs analysis using the threshold method in HemiView Canopy Analysis Software. Our research results indicate that there are six types of agroforestry in Cidanau Watershed i.e. Sengon Agroforestry, Clove Agroforestry, Melinjo Agroforestry, Chocolate Agroforestry, Coffee Agroforestry, and Complex Agroforestry. Several factors potentially contribute to variations in the value of LAI in different types of agroforestry. The simple assumptions about differences ranges of LAI values on six types of agroforestry is closely related to leaf area and plant population density.																	1755-1307						2017	54								UNSP 012050	10.1088/1755-1315/54/1/012050								WOS:000404120100050						
S	Krisanti, M; Wardiatno, Y; Anzani, YM		Setiawan, Y		Krisanti, M.; Wardiatno, Y.; Anzani, Y. M.			Assessing the ecological status of the Cisadane River's headwaters using benthic macroinvertebrates	3RD INTERNATIONAL SYMPOSIUM ON LAPAN-IPB SATELLITE FOR FOOD SECURITY AND ENVIRONMENTAL MONITORING 2016	IOP Conference Series-Earth and Environmental Science				3rd International Symposium on LAPAN-IPB Satellite for Food Security and Environmental Monitoring (LISAT-FSEM)	OCT 25-26, 2016	Bogor, INDONESIA	Bogor Agr Univ, Ctr Environm Res Res & Community Serv Inst, Directorate Res & Innovat, Natl Inst Aeronaut & Space Indonesia				Benthic macroinvertebrates are commonly used in river health biomonitoring. In monitoring program biotic indices are now widely established in water quality monitoring around the world, including in the tropical countries. The aim of this study was to reveal the ecological status of Cisadane River's headwaters in inside and outside of Mount Halimun-Salak National Park by using benthic macroinvertebrates. The research was conducted in the headwaters of Cisadane River located in Mount Halimun-Salak National Park. Macroinvertebrates were collected from four sites, i.e. inside the park (station 1, 2, 3, and 4) and from two sites outside the park (station 5 and 6). Collections were made twice a month, starting from April to June 2015 by means of Surber sampler (frame area 30x30 cm). A total of 65 genera from 38 families and 11 orders were found in the river. The results showed that based on diversity index, Lincoln Quality Index (LQI), Family Biotic Index (FBI), and Stream Invertebrate Grade Number Average Level 2 (SIGNAL 2), stations located within national park were ecologically better than those outside national park. Rivers with well-preserved riverside vegetation, as in the national park area have greater ecological status.																	1755-1307						2017	54								UNSP 012023	10.1088/1755-1315/54/1/012023								WOS:000404120100023						
S	Kusratmoko, E; Dayanti, ST; Supriatna		Setiawan, Y		Kusratmoko, E.; Dayanti, S. T.; Supriatna			The critical land in Komering watershed as a result of land use changes from 2000-2016 period	3RD INTERNATIONAL SYMPOSIUM ON LAPAN-IPB SATELLITE FOR FOOD SECURITY AND ENVIRONMENTAL MONITORING 2016	IOP Conference Series-Earth and Environmental Science				3rd International Symposium on LAPAN-IPB Satellite for Food Security and Environmental Monitoring (LISAT-FSEM)	OCT 25-26, 2016	Bogor, INDONESIA	Bogor Agr Univ, Ctr Environm Res Res & Community Serv Inst, Directorate Res & Innovat, Natl Inst Aeronaut & Space Indonesia				Land use changes in a watershed could affect the ecological system, hydrological system and water quality, meanwhile land use changes study is needed to conduct especially in Komering watershed. Land use is the main factor that determines level of critical land, so the land use changes should correspond with the capability through which degraded land can be controlled. This study aimed to calculate land use/land cover changes from 2000 to 2016 and generate critical land criterions. The objective of the study was to determine the physical and social factors that influence the degree of criticality land in watershed. Physical and social characteristics were measured including land use changes, solum, slopes, outcrop, and land productivity. This study applied supervised classification-maximum likelihood algorithm in ENVI 5.1 imagine to detect land use changes observed in Komering watershed, South Sumatera province, using multispectral satellite data obtained from Landsat 7 and Landsat 8 for the years 2000 to 2016 respectively. Determination of the level of critical land and land use conditions are executed through a spatial approach by utilizing Geographic Information Systems (GIS) and statistical analysis.																	1755-1307						2017	54								UNSP 012020	10.1088/1755-1315/54/1/012020								WOS:000404120100020						
S	Permatasari, PA; Setiawan, Y; Khairiah, RN; Effendi, H		Setiawan, Y		Permatasari, Prita Ayu; Setiawan, Yudi; Khairiah, Rahmi Nur; Effendi, Hefni			The effect of land use change on water quality: A case study in Ciliwung Watershed	3RD INTERNATIONAL SYMPOSIUM ON LAPAN-IPB SATELLITE FOR FOOD SECURITY AND ENVIRONMENTAL MONITORING 2016	IOP Conference Series-Earth and Environmental Science				3rd International Symposium on LAPAN-IPB Satellite for Food Security and Environmental Monitoring (LISAT-FSEM)	OCT 25-26, 2016	Bogor, INDONESIA	Bogor Agr Univ, Ctr Environm Res Res & Community Serv Inst, Directorate Res & Innovat, Natl Inst Aeronaut & Space Indonesia				Ciliwung is the biggest river in Jakarta. It is 119 km long with a catchment area of 476 km2. It flows from Bogor Regency and crosses Bogor City, Depok City, and Jakarta before finally flowing into Java Sea through Jakarta Bay. The water quality in Ciliwung River has degraded. Many factors affect water quality. Understanding the relationship between land use and surface water quality is necessary for effective water management. It has been widely accepted that there is a close relationship between the land use type and water quality. This study aims to analyze the influence of various land use types on the water quality within the Ciliwung Watershed based on the water quality monitoring data and remote sensing data in 2010 and 2014. Water quality parameters exhibited significant variations between the urbandominated and forest-dominated sites. The proportion of urban land was strongly positively associated with total nitrogen and ammonia nitrogen concentrations. The result can provide scientific reference for the local land use optimization and water pollution control and guidance for the formulation of policies to coordinate the exploitation and protection of the water resource.																	1755-1307						2017	54								UNSP 012026	10.1088/1755-1315/54/1/012026								WOS:000404120100026						
S	Pratiwi, NTM; Zulmi, R; Mulyawati, D; Sulaiman, GSA		Setiawan, Y		Pratiwi, N. T. M.; Zulmi, R.; Mulyawati, D.; Sulaiman, G. S. A.			The Existence of Phytoplankton and ZooplanktonDuring Solar Eclipse in A Single Spot of Pramuka Island Waters, Seribu Islands	3RD INTERNATIONAL SYMPOSIUM ON LAPAN-IPB SATELLITE FOR FOOD SECURITY AND ENVIRONMENTAL MONITORING 2016	IOP Conference Series-Earth and Environmental Science				3rd International Symposium on LAPAN-IPB Satellite for Food Security and Environmental Monitoring (LISAT-FSEM)	OCT 25-26, 2016	Bogor, INDONESIA	Bogor Agr Univ, Ctr Environm Res Res & Community Serv Inst, Directorate Res & Innovat, Natl Inst Aeronaut & Space Indonesia				The observation of phytoplankton and zooplankton in Karang Lebar Lagoon during solar eclipse periods was held in order to understand the existence of the community in this special and unusual phenomenon of nature. There were 13 temporally sampling to take plankton and water quality samples, one day before (twice), during (eight times), and one day after the eclipse (three times). The results show that the number of taxa and abundance of plankton during solar eclipse for both phytoplankton and zooplankton were lower than the daylight normal condition. Furthermore, the highest value of Shannon diversity and Evenness index, and also the succession rate of phytoplankton species were reached just after the solar eclipse over. Most of this pattern was followed by zooplankton species at the next sampling periods. As a whole, there were different excistence pattern of plankton performes between solar eclipse period and normal condition.																	1755-1307						2017	54								UNSP 012089	10.1088/1755-1315/54/1/012089								WOS:000404120100089						
S	Wildan, DM; Affandi, R; Pratiwi, NTM; Krisanti, M; Ayu, IP; Iswantari, A		Setiawan, Y		Wildan, D. M.; Affandi, R.; Pratiwi, N. T. M.; Krisanti, M.; Ayu, I. P.; Iswantari, A.			Evaluation of karst water quality as an early reference of land suitability mapping for vaname shrimp (Litopenaeusvannamei) culture media	3RD INTERNATIONAL SYMPOSIUM ON LAPAN-IPB SATELLITE FOR FOOD SECURITY AND ENVIRONMENTAL MONITORING 2016	IOP Conference Series-Earth and Environmental Science				3rd International Symposium on LAPAN-IPB Satellite for Food Security and Environmental Monitoring (LISAT-FSEM)	OCT 25-26, 2016	Bogor, INDONESIA	Bogor Agr Univ, Ctr Environm Res Res & Community Serv Inst, Directorate Res & Innovat, Natl Inst Aeronaut & Space Indonesia				Vaname shrimp (Litopenaeusvannamei) is one of the excellent fishery commodities in Indonesia. Vaname shrimp farming can be conducted in low salinity water. Low salinity water sources which could be used as culture media is karst water because it has a high mineral. The research was aimedto evaluate land suitability mapping for pond as the vaname shrimpculture mediaseen from the water quality. Research was conducted in May and August 2016. Water sampling was conducted in several locations; Ancol-Jakarta (seawater), Ciseeng-Bogor (karst water salinity), Ciampea-Bogor (karst freshwater), and Situ Gede Bogor (freshwater). Evaluating the suitability of karst water quality for vaname shrimp culture media, done by the results of karst water quality analysis compared with seawater and SNI 01-7246-2006 on shrimp vaname culture media. The results showed that Karst water of Ciseeng and Ciampea could not directly use as vaname shrimp culture media. It is needed water quality treatment of ozonation and aeration of karst water to improve water quality. Ozonation and aeration treatments were able to improve the quality of karst water up to approach the living quality standard of vaname shrimp media.																	1755-1307						2017	54								UNSP 012070	10.1088/1755-1315/54/1/012070								WOS:000404120100070						
J	Alves, RBT; de Andrade, NJ; Fontes, EAF; Bernardes, PC; de Carvalho, AF				Teodoro Alves, Roberta Barbosa; de Andrade, Nelio Jose; Filomeno Fontes, Edimar Aparecida; Bernardes, Patricia Campos; de Carvalho, Antonio Fernandes			Physical and chemical quality, biodiversity, and thermodynamic prediction of adhesion of bacterial isolates from a water purification system: a case study	BRAZILIAN JOURNAL OF PHARMACEUTICAL SCIENCES												The objective of this study was to evaluate the quality of water purification system and identify the bacteria this system, predict bacterial adherence according to the hydrophobicity of these microorganisms and of the polypropylene distribution loop for purified water. The assessment of drinking water that supplies the purification system allowed good-quality physical, chemical, and microbiological specifications. The physicochemical specifications of the distributed purified water were approved, but the heterotrophic bacteria count was higher than allowed (> 2 log CFU mL(-1)). The sanitation of the storage tank with chlorine decreased the number of bacteria adhered to the surface (4.34 cycles log). By sequencing of the 16SrDNA genes, six species of bacteria were identified. The contact angle was determined and polypropylene surface and all bacteria were considered to be hydrophilic, and adhesion was thermodynamically unfavorable. This case study showed the importance of monitoring the water quality in the purified water systems and the importance of sanitization with chemical agents. The count of heterotrophic bacteria on the polypropylene surface was consistent with the predicted thermodynamics results because the number of adhered cells reached approximate values of 5 log CFU cm(-2).					Carvalho, Antonio Fernandes de/0000-0002-3238-936X												1984-8250	2175-9790					2017	53	2							UNSP e16070	10.1590/s2175-97902017000216070								WOS:000404479000013						
J	Skouloudis, A; Jones, N; Roumeliotis, S; Issac, D; Greig, A; Evangelinos, K				Skouloudis, Antonis; Jones, Nikoleta; Roumeliotis, Spyridon; Issac, David; Greig, Alison; Evangelinos, Konstantinos			Industrial pollution, spatial stigma and economic decline: the case of Asopos river basin through the lens of local small business owners	JOURNAL OF ENVIRONMENTAL PLANNING AND MANAGEMENT												This paper explores the notion of environmentally induced spatial stigma through an analysis of data from interviews across public attitudes to pollution within the Asopos river basin in central Greece. The area has a 40 year plus history of legal and illicit industrial waste disposal and public debate on the associated environmental degradation. The study focuses on the perceptions and beliefs of a sector of the community likely to be directly and negatively affected by stigma, that is small business owners in the tourism and hospitality sector. The qualitative analysis explores awareness and viewpoints on environmental degradation and water quality within the local context, implications for the local economy and the individual's own enterprise, views on industrial environmental management as well as corporate responsibility and future prospects for the environmental problems of Asopos. Findings reveal a noticeable variation in views on industrial pollution and ecosystem deterioration among the respondents, but overall a strong environmentally induced stigmatization of the area. They also uncover an information asymmetry and lack of credible commitment by government bodies and industry members in disclosing accurate information, a situation likely to increase speculation and uncertainty within the community. The paper concludes by addressing implications of the findings to policy-making and managerial considerations, along with future research perspectives which aim to increase considerations of sustainability aspects for local development.					Jones, Nikoleta/0000-0003-2899-2075												0964-0568	1360-0559					2017	60	9					1575	1600		10.1080/09640568.2016.1243519								WOS:000404276100004						
J	Pradhan, S; Mishra, SK; Baral, R; Samal, RN; Mohanty, PK				Pradhan, Subhasis; Mishra, Sujit Kumar; Baral, Rakesh; Samal, Rabindro Nath; Mohanty, Pratap Kumar			Alongshore Sediment Transport Near Tidal Inlets of Chilika Lagoon; East Coast of India	MARINE GEODESY												Chilika, a lagoon along the east coast of India, is undergoing transformation due to frequent shoreline change near inlet(s). Shoreline change near inlet includes change in position and shape of inlet, inlet channel length, and spit growth/erosion. These variable features of lagoon inlet(s) critically depend on alongshore sediment transport (LST) and discharge (water and sediment) from the lagoon to the sea. The LST and the processes responsible for sand spit growth/erosion, considered as important attributes of inlet stability, are the subject matter of the present investigation and hence the study assumes importance. The study includes integration of observational and modeling framework. Observations include nearshore wave, bathymetry, beach profile, shoreline and sediment grain size of spits while numerical modeling includes simulation of the wave using MIKE 21 Spectral Wave model and LST simulation using LITtoral DRIFT. The results indicate that the predominant wave directions as S and SSE, which induces round the year south to north alongshore transport with significant seasonal variation in magnitude. The estimated LST closely matches with previous studies near Chilika inlet and for other locations along the Odisha coast. Besides temporal variability, the study reveals spatial variability in alongshore transport near Chilika inlet and considers it as one of the important attributes along with northward spit growth for inlet migration/closure/opening.					Pradhan, Subhasis/0000-0002-1435-5553												0149-0419	1521-060X					2017	40	2-3			SI		187	203		10.1080/01490419.2017.1299059								WOS:000404253100009						
S	Kumar, ACS; Bhandarkar, SM			IEEE	Kumar, Arun C. S.; Bhandarkar, Suchendra M.			A Deep Learning Paradigm for Detection of Harmful Algal Blooms	2017 IEEE WINTER CONFERENCE ON APPLICATIONS OF COMPUTER VISION (WACV 2017)	IEEE Winter Conference on Applications of Computer Vision				17th IEEE Winter Conference on Applications of Computer Vision (WACV)	MAR 24-31, 2017	Santa Rosa, CA	IEEE, IEEE Comp Soc, IEEE Biometr Council				Effective and cost-efficient monitoring is indispensable for ensuring environmental sustainability. Cyanobacterial Harmful Algal Blooms (CyanoHABs)are a major water quality and public health issue in inland water bodies. The recent popularity of online social media (OSM) platforms coupled with advances in cloud computing and data analytics has given rise to citizen science-based approaches to environmental monitoring. These approaches involve the lay community in the acquisition, collection and transmission of relevant data in the form of tweets, images, voice recordings and videos typically acquired using low-cost mobile devices such as smartphones or tablet computers. While cost effective, citizen science-based approaches are highly susceptible to noise, inaccuracies and missing data. In this paper we address the problem of automated detection of harmful algal blooms (HABs) via analysis of image data of inland water bodies. These image data are acquired using a variety of smartphones and communicated via popular OSM platforms such as Facebook, Twitter and Instagram. To account for the wide variations in imaging parameters and ambient environmental parameters we propose a deep learning approach to image feature extraction and classification for the purpose of HAB detection. The current system is a first step in the design of an automated early detection, warning and rapid response system that can be adopted to mitigate the detrimental effects of CyanoHAB contamination of inland water bodies.																	2472-6737		978-1-5090-4822-9				2017							743	751		10.1109/WACV.2017.88								WOS:000404165800079						
J	Zhu, HT; Feng, J; Teng, Y				Zhu, Haotian; Feng, Juan; Teng, Yao			The water quality monitoring of rural drinking water and analysis of improvement by nanofiltration membrane in Poyang Lake area	INTEGRATED FERROELECTRICS					15th China International Nanoscience and Technology Symposium	OCT 23-26, 2016	Xian, PEOPLES R CHINA	Chinese Soc MicronanoTechnol, IEEE Nanotechnol Council, Taylor & Francis Grp LLC				Water quality monitoring is the main basis for water quality assessment and water pollution control. According to Standard Test Method for sanitary standard of drinking water (GB/T5750-2006), we monitor COD, nitrate, ammonia nitrogen, arsenic, TDS and pH of 20 samples in Poyang Lake area rural drinking water. Results show that pass rate of ammonia nitrogen, arsenic and TDS were 100%, pass rates of nitrate was 78.95%, pass rates of pH was 68.42%, and COD indicators pass rate was only 26.32%. Based on the analysis of the main pollutants in drinking water in the area, the nanofiltration membrane technology was applied to the deep treatment of drinking water in the centralized water supply department.																	1058-4587	1607-8489					2017	178	1					138	143		10.1080/10584587.2017.1325284								WOS:000404250500017						
S	Kurniawan, LA			AIP	Kurniawan, Lilik Adib			Recovery of Condensate Water Quality in Power Generator's Surface Condenser	INTERNATIONAL CONFERENCE ON CHEMISTRY, CHEMICAL PROCESS AND ENGINEERING (IC3PE) 2017	AIP Conference Proceedings				International Conference on Chemistry, Chemical Process and Engineering	NOV 15-16, 2016	Yogyakarta, INDONESIA	Univ Islam Indonesia				In PT Badak NGL Plant, steam turbines are used to drive major power generators, compressors, and pumps. Steam exiting the turbines is condensed in surface condensers to be returned to boilers. Therefore, surface condenser performance and quality of condensate water are very important. One of the recent problem was caused by the leak of a surface condenser of Steam Turbine Power Generator. Thesteam turbine was overhauled, leaving the surface condenser idle and exposed to air for more than 1.5 years. Sea water ingress due to tube leaks worsens the corrosionof the condenser shell. The combination of mineral scale and corrosion product resulting high conductivity condensate at outlet condenser when we restarted up, beyond the acceptable limit.After assessing several options, chemical cleaning was the best way to overcome the problem according to condenser configuration. An 8 hour circulation of 5%wt citric acid had succeed reducing water conductivity from 50 mu mhos/cm to below 5 mu mhos/cm. The condensate water, then meets the required quality, i.e. pH 8.3-9.0; conductivity <= 5 mu mhos/cm, therefore the power generator can be operated normally without any concern until now.																	0094-243X		978-0-7354-1491-4				2017	1823								UNSP 020085-1	10.1063/1.4978158								WOS:000404123700085						
S	Oktriani, A; Darmajanti, L; Soesilo, TEB			AIP	Oktriani, Ani; Darmajanti, Linda; Soesilo, Tri Edhi Budhi			River Pollution Caused by Natural Stone Industry	INTERNATIONAL CONFERENCE ON CHEMISTRY, CHEMICAL PROCESS AND ENGINEERING (IC3PE) 2017	AIP Conference Proceedings				International Conference on Chemistry, Chemical Process and Engineering	NOV 15-16, 2016	Yogyakarta, INDONESIA	Univ Islam Indonesia				The natural stone industry is classified as small industry. Current wastewater treatment still causes pollution in the river. This thesis aims to analyze the performance of wastewater treatment in natural stones industry. The data was collected from water quality test (parameters: temperature, pH. DO, and TSS). The wastewater treatment performance was in a slightly higher position compared to the 2nd class quality standards of Government Regulation No. 82/2001. The parameter that exceeded quality standards was the concentration of TSS, which was up to 240.8 mg/I. The high concentration of TSS was affected by the absence of sludge management schedule, which resulted in non-optimal precipitation. Besides that, the design of sedimentation basin was still not adapted with wastewater debit. Referring to the results, this study suggests the government of Cirebon District to provide wastewater treatment development through the village staff. Furthermore, the government also needs to give strict punishment to business owner who does not treat waste correctly and does not have a business license. Moreover, the sale value of sludge as byproduct of wastewater treatment needs to be increased.																	0094-243X		978-0-7354-1491-4				2017	1823								UNSP 020056-1	10.1063/1.4978129								WOS:000404123700056						
S	Putra, RS; Trahadinata, GA; Latif, A; Solehudin, M			AIP	Putra, Rudy Syah; Trahadinata, Gilang Ahmad; Latif, Arif; Solehudin, Mochamad			Wastewater Treatment of Chemical Laboratory Using Electro Assisted-Phytoremediation (EAPR)	INTERNATIONAL CONFERENCE ON CHEMISTRY, CHEMICAL PROCESS AND ENGINEERING (IC3PE) 2017	AIP Conference Proceedings				International Conference on Chemistry, Chemical Process and Engineering	NOV 15-16, 2016	Yogyakarta, INDONESIA	Univ Islam Indonesia				The EAPR process using water hyacinth (Eichornia crassipes) on the wastewater treatment of chemical laboratory had been evaluated. The purpose of the EAPR process was to decrease the BOD, COD and heavy metal concentration in the wastewater. The effectiveness of the process on the wastewater treatment was evaluated using COD, BOD, and heavy metal (Pb, Cu) concentration, respectively. The result showed that the EAPR process decrease the COD, BOD, Pb and Cu in the 4 h of EAPR process. Those concentrations were met the water quality standard of class IV according to government regulation No. 82/2001 regarding the water quality management and water pollution control of the Republic of Indonesia.																	0094-243X		978-0-7354-1491-4				2017	1823								UNSP 020077-1	10.1063/1.4978150								WOS:000404123700077						
