PT	AU	BA	BE	GP	AF	BF	CA	TI	SO	SE	BS	LA	DT	CT	CY	CL	SP	HO	DE	ID	AB	C1	RP	EM	RI	OI	FU	FX	CR	NR	TC	Z9	U1	U2	PU	PI	PA	SN	EI	BN	J9	JI	PD	PY	VL	IS	PN	SU	SI	MA	BP	EP	AR	DI	D2	EA	EY	PG	WC	SC	GA	UT	PM	OA	HC	HP	DA
J	Maleval, V; Pitois, F				Maleval, Veronique; Pitois, Frederic			HYDRO-SEDIMENTARY OPERATION AND SEDIMENT BALANCE OF LAKE SAINT-GERMAIN-DE-CONFOLENS (CHARENTE, FRANCE): GEOMORPHOLOGICAL PARAMETERS TO BE TAKEN INTO CONSIDERATION IN THE MANAGEMENT OF THE LAKE	PHYSIO-GEO												Lake Saint Germain was created near Saint-Germain-de-Confolens (Charente, France) for drinking water production in 1972. Since then, various short-term studies have shown water quality to degrade, and sedimentation to gradually fill the lake. The lake appears to have lost 42 % of its initial water capacity due to present mean sedimentation rates nearing 8000 m(3)/year. A sedimentary balance shows that this phenomenon can be attributed to watershed allochtonous particulate inflow for 87 %. Sediment fluxes and their lacustrine accumulation act in turn as in-lake nutrient sources accelerating the eutrophication process. As a conclusion for this study, some solutions are proposed to improve drinking water production sustainability.																	1958-573X						2017	11									10.4000/physio-geo.5544								WOS:000424626300021						
J	Albertoni, EF; Palma-Silva, C; Trindade, CR; Furlanetto, LM				Albertoni, Edelti Faria; Palma-Silva, Cleber; Trindade, Claudio Rossano; Furlanetto, Leonardo Marques			Water quality of the Sao Goncalo channel, urban and agricultural water supply in southern Brazil	RBRH-REVISTA BRASILEIRA DE RECURSOS HIDRICOS												Sao Goncalo channel connects Patos and Mirim lagoons, in South Brazil. This ecosystem is 70 Km long, and is a major regional source of urban and agricultural water supply, mainly for the municipality of Rio Grande, with ca. 250 thousand citizens. This study aims to diagnose their water quality by measuring benthic invertebrates (Shannon-Wiener diversity index, richness and abundance), use of a BMWP biotic index, physical and chemical evaluation, and applying a trophic state index. The BMWP index showed predominance of taxa indicating altered conditions and polluted waters (Sarcodina and Hydracarina). The abiotic variables indicated eutrophicated waters, chlorophyll values characteristic of eutrophic environments (>2.9 mu g.L-1), low N:P rates in sediment and water, with nitrogen limitation during most periods studied. The results of trophic state indexes indicated mesotrophic and eutrophic conditions, reaching hipereutrophic periods. The highest TSI were in Piratini river, in April 2009 and February 2011, coinciding with rice crop leaching. These results regarding nutrient concentration, nitrogen and phosphorus stoichiometry and biotic index support the need to evaluate the occupation of the surroundings of this water supply.																	1414-381X	2318-0331					2017	22								UNSP e2	10.1590/2318-0331.011716082								WOS:000424560900003						
J	Coelho, M; Fernandes, CVS; Detzel, DHM; Mannich, M				Coelho, Marcelo; Scapulatempo Fernandes, Cristovao Vicente; Marco Detzel, Daniel Henrique; Mannich, Michael			Statistical validity of water quality time series in urban watersheds	RBRH-REVISTA BRASILEIRA DE RECURSOS HIDRICOS												The water resources quality continuous monitoring is a complex activity. It generates extensive databases with time series of many variables and monitoring points that require the application of statistical methods for the information extraction. The application of statistical methods for frequency analysis of time series is linked to attending of the basic assumptions of randomness, homogeneity, independence, and stationarity. However, despite its importance, the verification of these assumptions in water quality literature is unusual. Therefore, the present study tests the Upper Iguacu basin water quality time series against the mentioned hypotheses. Rejection was observed in 15%, 26%, 51% e 31% for randomness, homogeneity, independence, and stationarity, respectively. The results evidenced the strong relation between monitoring strategy, data assessment and meeting of basic statistical assumptions for the analysis of water quality time series. Even with the existence of possible solutions for addressing those issues, the standard monitoring strategies, with irregular frequencies and lack of representativeness in relation to other periods, beyond commercial, act as an obstacle to their implementation.																	1414-381X	2318-0331					2017	22								UNSP e51	10.1590/2318-0331.0217160071								WOS:000424560900052						
J	Silva, VEC; Franco, D; Fonseca, AL; Fontes, ML; Donnangelo, AR				Cury Silva, Victor Eduardo; Franco, Davide; Fonseca, Alessandra Larissa; Fontes, Maria Luiza; Donnangelo, Alejandro Rodolfo			Space time evolution of the trophic state of a subtropical lagoon: Lagoa da Conceicao, Florianopolis Island of Santa Catarina, Brazil	RBRH-REVISTA BRASILEIRA DE RECURSOS HIDRICOS												High levels of eutrophication in coastal lagoons due to human activity have been documented worldwide. Among the main impacts observed are anoxia, hypoxia, toxic algal blooms, fish kills, loss of biodiversity and loss of bathing. This study aimed to evaluate the evolution of the trophic state of Lagoa da Conceicao, a subtropical lagoon located in an urbanized watershed on the island of Santa Catarina - Brazil. Spatio temporal patterns of stratification and eutrophication were investigated to understand the main biochemical changes over time. The water quality data were obtained from field campaigns supplemented with literature of the last 15 years. The vertical structure of the water column and the trophic state were evaluated by the stratification index and the TRIX index, respectively. Analyses of variance were performed in order to identify possible temporal variations in vertical stratification and trophic level. Eutrophication effects on biogeochemical cycles were verified through a multi-dimensional cluster analysis (MDS) and correlations between variables related to physical, chemical and biological processes were verified by principal component analysis (PCA). The results showed that the water column is homogeneous in all regions except in the central region of the lagoon, and the highest ammonia concentrations and lowest dissolved oxygen concentrations with periods of anoxia are observed in bottom waters. The study looked at the high trophic level of the lagoon and its inability to process the biogeochemical changes imposed by urban development.																	1414-381X	2318-0331					2017	22								UNSP e10	10.1590/2318-0331.011716027								WOS:000424560900011						
J	da Luz, GA; Guasselli, LA; Rocha, D				da Luz, Glenio Antonio; Guasselli, Laurindo Antonio; Rocha, Daniela			Temperature Surface of Guaiba Lake, RS, from time series of MODIS images	RBRH-REVISTA BRASILEIRA DE RECURSOS HIDRICOS												The Guaiba lake is located in an area of complex weather variation and is influenced by many atmospheric circulation systems, bringing about violent occluded fronts, and, sometimes, intense precipitation. In Rio Grande do Sul, during El Nino, air temperatures and the precipitation index are higher, contrary to La Nina. Moreover, the Guaiba Lake receives water from the Guaiba's Hydrographical Region, which corresponds to 1/3 of Rio Grande do Sul State, and is thus an important water body to the metropolitan region of Porto Alegre. Methods that seek to understand the behavior of Guaiba lake surface water temperature (LSWT) may lead to relevant information to identify periods of more or less water warming, as well as the relations between LSWT, water quality deterioration and risks to human health. This paper aims to comprehend the behavior of Guaiba LSWT during periods of climatic anomalies (El Nino/La Nina). Therefore, 418 sea surface temperature (SST) images from the MODIS sensor were processed with SeaDas 7.2 software. The quarterly averages of LSWT were obtained and compared to the climatological anomalies in Equatorial Pacific Ocean. LSWT behavior is more complex in El Nino/La Nina periods. The results show that during climatic abnormality periods there are no direct relationship between the warming/cooling of Guaiba LSWT and the warming/cooling of Equatorial Pacific Ocean's SST. The precipitation indices were more significant to the behavior of LSWT during El Nino periods, but for all periods (of climatic normality and abnormality), air temperature is what most influences LSWT. This relation occurs with climatic factors of water retention time, water entry and precipitation, and air temperature. There is a major correspondence during La Nina periods with the cooling of Guaiba LSWT only for some years. On the other hand, during El Nino periods there are no correspondences of this phenomenon with the warming of Guaiba LSWT. There are only more intense oscillations in surface temperatures than during regular and La Nina periods, but with a tendency to LSWT warming.																	1414-381X	2318-0331					2017	22								UNSP e17	10.1590/2318-0331.011716094								WOS:000424560900018						
J	Fantin, LLD; dos Reis, JAT; Mendonca, ASF				Dall'Orto Fantin, Lucas Luiz; Tosta dos Reis, Jose Antonio; Ferreira Mendonca, Antonio Sergio			Proposal of a methodology for pre-selection of sewage treatment systems within watersheds	RBRH-REVISTA BRASILEIRA DE RECURSOS HIDRICOS												The selection of sewage treatment plants within watersheds is a complex process when there are multiple outflows presenting different loads and watercourses presenting different assimilation capabilities. In this context, the present study aims to establish a methodology for pre-selection of wastewater treatment alternatives within watersheds. The methodology involves the combined use of water quality model, optimization technique and a set of technical and economic criteria associated with different wastewater treatment systems. To evaluate the proposed methodology there were considered different effluent disposal scenarios in the Pardo river watershed. Pardo is a major tributary of the Itapemirim river, watercourse located in the southern portion of Espirito Santo State, Brazil. The results indicated that the optimization model, that aimed to minimize wastewater treatment efficiencies within the watershed, considering watercourses self-purification capacities, selected treatment systems ranging from the combination of UASB and polishing lagoons systems to slow infiltration, treatment alternatives that presented the lowest net cost estimates. The incorporation of equity perspective between treatment systems increased the total present net cost associated with wastewater treatment within the watershed.																	1414-381X	2318-0331					2017	22								UNSP e12	10.1590/2318-0331.011716079								WOS:000424560900013						
J	de Araujo, DC; da Silva, PO; Curi, WF; Cabral, JJDP				de Araujo, Danniel Claudio; da Silva, Pedro Oliveira; Curi, Wilson Fadlo; da Silva Pereira Cabral, Jaime Joaquim			Multicriteria analysis applied to the management of urban pluvial waters	RBRH-REVISTA BRASILEIRA DE RECURSOS HIDRICOS												The urbanization process significantly changes natural drainage processes within a river basin, for instance with the increase of volume of rainwater drained superficially it also increases the peak flows of water bodies, degradation of the water quality, and the sediment generation, among others. Rainwater drainage management plays a key role in urban areas, becoming increasingly complex, involving not only hydrological and hydraulic aspects, but also environmental, social and health issues, as well as other technical and high costs issues. This complexity leads, increasingly, to the use of multicriteria analysis as a support for decision-making. To deal with this, this work aimed to apply a multicriteria analysis methodology, using PROMETHEE method, to issues of urban rainwater drainage. The results indicated that the application of multiparticipative decision making and multicriteria analysis to possible scenarios of hydraulic interventions is well suited to reality.																	1414-381X	2318-0331					2017	22								UNSP e18	10.1590/2318-0331.011716006								WOS:000424560900019						
J	Barros, MUG; Lopes, IKC; Carvalho, SMD; Neto, JC				Goncalves Barros, Mario Ubirajara; Carloto Lopes, Ismael Keslley; de Castro Carvalho, Stella Maris; Capelo Neto, Jose			Impact of filamentous cyanobacteria on the water quality of two tropical reservoirs	RBRH-REVISTA BRASILEIRA DE RECURSOS HIDRICOS												Artificial lakes play an important role in water availability in tropical semi-arid Northeastern Brazil. However, in addition to the negative effects that dams have on the water quality of rivers, other practices such as discharge of untreated wastewater, intensive crop fertilization and fish farming have been contributing to water quality deterioration. Climate change may be another driver of water quality decrease. Increases in precipitation and drought intensities as well as temperature increase may redefine the dynamics of planktonic communities and favour species more adapted to the new environment. Water samples were collected in two reservoirs selected based on the recurrence of positive results for saxitoxins, Acarape do Meio (AM) and Sitios Novos (SN). In general, diversity in SN (1.08) was higher than in the AM (0.60). Phytoplankton dynamics in these reservoirs differ from other reservoirs in the same region of Brazil, in the sense that filamentous cyanobacteria are dominant. Furthermore, lower diversity, concentration and richness of chlorophyceae and bacillariophyceae were found in both reservoirs. Increase in diversity was observed during the intense rainy season of 2011, suggesting a slight improvement of water quality. A close inverse correlation between Cylindrospermopsis sp and other cyanobacteria was found in SN (R-2=-0.862) and in AM (R-2=-0.997) and the data collected demonstrates that a season with intensive rainfall may lead to lower cyanobacteria concentrations probably due to water dilution and higher flushing rates.																	1414-381X	2318-0331					2017	22								UNSP e6	10.1590/2318-0331.011716072								WOS:000424560900007						
J	Leithold, J; Fernandes, CVS; Knapik, HG; de Azevedo, JCR				Leithold, Juliana; Scapulatempo Fernandes, Cristvao Vicente; Knapik, Heloise Garcia; Rodrigues de Azevedo, Julio Cesar			Quali-quantitative characterization of organic matter in urbanized drainage basins as a basis for the application of Water Resources Management Instruments	RBRH-REVISTA BRASILEIRA DE RECURSOS HIDRICOS												The challenge imposed by law no. 9433/97 to establish mechanisms for the recovery of bodies of water led to a dynamic of research that could guarantee not only an adequate understanding of the management instruments but also the technical basis for their application. In this research, emphasis was placed on understanding the dynamics of organic matter (OM) in a drainage basin heavily influenced by anthropogenic activities, through the analysis and interpretation of qualitative and quantitative information. The case study was the Iguacu River basin, from its headwaters in the Metropolitan Region of Curitiba (MRC) to the municipality of Uniao da Vitoria. The results obtained showed a large deposition of labile OM in the MRC coming probably from domestic effluents, with consequent DO depletion and water quality degradation. However, after the more urbanized region, there is a reduction in the concentration of OM and the indication of the predominance of pedogenic material, suggesting that in addition to the dilution effect, there is less input of anthropogenic effluents in this region, which results in an improvement in water quality, represented mainly by the recovery of the DO concentration. The combined use of quantitative data and UV-visible spectroscopy was fundamental to comprehend the variation in the characteristics of OM and its sources along the studied section.																	1414-381X	2318-0331					2017	22								UNSP e55	10.1590/2318-0331.021720160065								WOS:000424560900056						
J	Martins, PD; Poleto, C				Martins, Patricia Diniz; Poleto, Cristiano			Principle of maximum entropy in the estimation of suspended sediment concentration	RBRH-REVISTA BRASILEIRA DE RECURSOS HIDRICOS												The concern with water quality has been promoting development of better monitoring and control techniques every day. As sediments transport most of water contaminants, their study is fundamental. Given the large number of variables for estimating sediment concentration and high costs of monitoring campaigns, it becomes necessary to develop more accessible methods which bring satisfactory practical results. Therefore, this work deals with application of the principle of maximum entropy, a probabilistic method to determine concentration of sediments in river channels with various concentrations and particle sizes. For this purpose, it was proposed a relationship between the theory of entropy parameters in order to reduce the computational effort. The results were satisfactory at concentrations above 10 g/L with R-2 greater than 0.88. The calculated squared errors in this study were lower than those found when using the theory of entropy by Tsallis and the equation of Rouse, classic models for determining the sediment concentration profile. The applicability of the proposed model and the ease of using the probabilistic method, since it reduces the amount of data needed to perform the estimate, makes it feasible on a global scale.																	1414-381X	2318-0331					2017	22								UNSP e23	10.1590/2318-0331.011716058								WOS:000424560900024						
J	de Oliveira, ARM; Borges, AC; de Matos, AT; da Silva, DD; Pruski, FF				Moreira de Oliveira, Amanda Rodrigues; Borges, Alisson Carraro; de Matos, Antonio Teixeira; da Silva, Demetrius David; Pruski, Fernando Falco			Alternative mechanisms of charging for use of water resources in wastewater assimilation	RBRH-REVISTA BRASILEIRA DE RECURSOS HIDRICOS												Nowadays in most hydrological basins in Brazil, the charging mechanism of water use for effluents assimilation in inland surface water bodies is based on the emitted organic load parameter quantified in terms of Biochemical Oxygen Demand (BOD). This method is insufficient given the broad variety and compositions of discharges. Therefore, the objectives of the study are to propose alternative charging mechanisms for the qualitative use of water resources, aiming to insert, beside BOD, other parameters as calculation criteria; and to evaluate the charging potential for the Doce River hydrological basin. Two methods were proposed: the Limiting Population Equivalent (LPE) and the Compromised/Committed Volume (CV). Five water quality parameters were established: Biochemical Oxygen Demand, Chemical Oxygen Demand, Total Suspended Solids, Ammonia Nitrogen, and Phosphorus. The proposed mechanisms contemplated, from a broader perspective, the real problem concerning water quality in the Doce River basin. Simulations showed that phosphorus was a problem of concern for managing water resources in the specific basin. The method of Limiting Population Equivalent was considered of easiest application and understanding by its users.					Borges, Alisson/0000-0002-9729-6439; Matos, Antonio/0000-0003-4791-8399												1414-381X	2318-0331					2017	22								UNSP e3	10.1590/2318-0331.011716080								WOS:000424560900004						
J	Piga, FG; Tao, NGR; Ruggiero, MH; Marquezola, DD; Boina, WLD; Costa, CW; de Lollo, JA; Lorandi, R; Melanda, EA; Moschini, LE				Piga, Fabiola Geovanna; Rodrigues Tao, Nicolas Guerra; Ruggiero, Mayara Herrmann; Marquezola, Darlan de Souza; de Oliveira Boina, Welliton Leandro; Costa, Carlos Wilmer; de Lollo, Jose Augusto; Lorandi, Reinaldo; Melanda, Edson Augusto; Moschini, Luiz Eduardo			Multi-criteria potential groundwater contamination and human activities: Araras watershed, Brazil	RBRH-REVISTA BRASILEIRA DE RECURSOS HIDRICOS												Assessment of groundwater contamination potential using geological, hydrological and hydrogeological attributes, is an efficient mechanism of sub-surface water resources protection and conservation. However, usually this method does not take into consideration the potentially polluting human activities, either in punctual or diffuse sources, or because the relative importance of the attributes are not considered. The paper proposes a multi-criteria approach as a way of solving this gap, reducing subjectivity and considering land use/cover due human actions influence in the process. The study was developed in Araras river watershed (Parana Basin, Brazil) using rock, groundwater, relief, soils, and land use/land cover classification, employing multi-criteria analysis and data of contamination sources. The potential contamination classification showed the predominance (54% of the area) of very high and high potential, especially due to geological environment conditions (exploitation areas and groundwater recharge of the Itarare Aquifer - clastic sedimentary and free flow). The contaminant sources analyzed are located mainly in higher potential contamination areas.				Moschini, Luiz Eduardo/E-5798-2012	Moschini, Luiz Eduardo/0000-0001-5829-7618												1414-381X	2318-0331					2017	22								UNSP e56	10.1590/2318-0331.0217170052								WOS:000424560900057						
J	Pinto, CC; Andrade, SB; Pinto, EA; Oliveira, SMAC				Pinto, Carolina Cristiane; Andrade, Stella Braga; Pinto, Eber Andrade; Alves Correa Oliveira, Silvia Maria			Trend analysis of the load and concentration of physical, chemical and biological parameters in the Verde River Basin	RBRH-REVISTA BRASILEIRA DE RECURSOS HIDRICOS												The estimation of loads of pollutants is of crucial interest to identify the level of water quality, understand the processes and identify the sources of pollution. The aim of this study was to calculate time trends of loads and concentrations of eleven physical, chemical and biological parameters, in nine quality monitoring stations of the Verde River Basin from 2008 to 2014. The time series analysis was performed with different tests. First, with the verification of autocorrelation of the time series using the Spearman correlation test. Then, Kruskal-Wallis test was used to check significant differences between the seasons and, afterwards the Mann-Kendall or the Seasonal Mann-Kendall time trend tests were applied accordingly. The analysis results indicated differences between the spatial distribution of loads and concentrations for most of the parameters evaluated in this study. The results showed that the simultaneous analysis of concentration data and flow data is essential for a more comprehensive and reliable evaluation of water quality, since the changes in river flow over time can mislead the interpretation of the concentration data. Moreover, to analyze only the pollutant load data, without looking how the flow and concentration behaves, does not provide conclusive results, since it does not allow to evaluate whether changes in the load values were caused by alterations of the flow or concentration. Thus, the results indicate the need to monitor water quality along with flow measurement, providing more complete and reliable assessments of the evolution of water quality.																	1414-381X	2318-0331					2017	22								UNSP e40	10.1590/2318-0331.0117160030								WOS:000424560900041						
J	AL-Mosawi, KA; Mohammed, AH; Al-Hadi, SS				AL-Mosawi, K. A.; Mohammed, A. H.; Al-Hadi, S. S.			EFFECT OF MAGNETIC AND QUALITY OF IRRIGATION WATER IN MEAN WEIGHT DIAMETER AND AGGREGATION INDEX FOR CLAY LOAM SOIL DURING GROWTH STAGES OF BARLEY CROP	IRAQI JOURNAL OF AGRICULTURAL SCIENCES												Field experiments were conducted at the Research Station College of Agriculture, University of Basra at Garmat Ali district. The experiments were carried out during the winter season 2012-2013 in clay loam soil. The purpose of the research was to study the effect of water magnetizing and the quality of irrigation water in mean weight diameter and aggregation index during the plant growth stages (the beginning of the forest and the beginning of flowering and after harvesting) for barley crop (Hordium vulgare L.). The magnetizing of irrigation water treatments Included, non-magnetized water (M0) and water magnetized (M1). The irrigation water quality treatment included five types of water namely, tap water (TW), River water (RW), wastewater (WW), treated sewage water passed through sand filter (WWT) and mixed water (MW) (50% RW + 50% WWT). The experiments were conducted using factorial experiments according to randomized complete block design (RCBD). The irrigation water was added on the basis of the shortfall in the level of water of the evaporation pan installed in the field. The amount of water added was 100% of the amount vaporized water plus 20% as leaching requirements. The results showed that : Magnetization of irrigation water resulted in a significant increase in the mean weight diameter and aggregation index for both layers 0-30cm and 30-60 cm compared with non-magnetized water. The order of the effect of treatments on the mean weight diameter and aggregation index is WW > TW > WWT > MW > RW for both layers. The results showed that the values of both parameters increased as growth season progress and layer 0-30 cm surpassed layer of 30-60 cm.																	0075-0530	2410-0862					2017	48	6					1473	1484										WOS:000424626000011						
J	Al-Zwean, DHY; Ibrahim, ZK				Al-Zwean, D. H. Y.; Ibrahim, Z. K.			EFFECT OF USING TREATED WATER WITH POTASSIUM PERMAGANATE AND CHLORINE ON SOME HEAMATOLOGICAL TRAITS IN LOCAL FEMALE RABBITS	IRAQI JOURNAL OF AGRICULTURAL SCIENCES												This study was conducted to find out the effect of using treated water with potassium permanganate and chlorine on some hygienic traits of local female rabbits. This experiment was carried out in Farm Animal of veterinary College - Baghdad university lasted from 7th January up to 6th April 2016. Twenty eight local female rabbits at age of approximately 2.5-3 months and divided randomly and equally (7 each) into four groups 'body weight was considered" as the following: First group (boiling water group) considered as a (Negative control), second (Tap water group) as a positive control, Third(KMnO4 0.5 ppm), fourth (KMnO4) 1ppm) group. All groups were daily fed on concentrate diet (75 gm/head), all groups were offered alfalfa and specific water each group freely. Blood samples were taken and blood serum samples were obtained to find out the hemoglobin concentration (Hb), packed cell volume (PCV), Total protein and its fraction (Albumin and globulin). Data were statically analyzed, and the results of this study were revealed the existence of significant and non-significant differences to some hygienic traits between group of different periods. Accordingly, it could be concluded from this study, the disinfection effectivity of chlorine and potassium permanganate in water could be contribute to improving some hygienic traits of locally reared rabbits, also the disinfection efefctivity of chlorine in waster exceeded the disinfection effectivity of potassium permanganate through the used of water in improving the hygienic traits of rabbits due to the fact that water quality had direct impact on the health performance of the animal.																	0075-0530	2410-0862					2017	48	6					1549	1555										WOS:000424626000019						
J	Wildman, RA				Wildman, Richard A.			Long-Term and Seasonal Trends of Wastewater Chemicals in Lake Mead: An Introduction to Time Series Decomposition	JOURNAL OF STATISTICS EDUCATION												A recent paper published time series of concentrations of chemicals in drinking water collected from the bottom of Lake Mead, a major American water supply reservoir. Data were compared to water level using only linear regression. This creates an opportunity for students to analyze these data further. This article presents a structured introduction to time series decomposition that compares long-term and seasonal components of a time series of a single chemical (meprobamate) with those of two supporting datasets (reservoir volume and specific conductance). For the chemical data, this must be preceded by estimation of missing datum points. Results show that linear regression analyses of time series data obscure meaningful detail and that specific conductance is the important predictor of seasonal chemical variations. To learn this, students must execute a linear regression, estimate missing data using local regression, decompose time series, and compare time series using cross-correlation. Complete R code for these exercises appears in the supplementary information. This article uses real data and requires that students make and justify key decisions about the analysis. It can be a guided or an individual project. It is scalable to instructor needs and student interests in ways that are identified clearly in this article.																	1069-1898						2017	25	1					38	49		10.1080/10691898.2017.1286960								WOS:000424625200006						
J	Ghanbari, N; Khosravi, H; Zehtabian, G; Tavili, A; Malekian, A				Ghanbari, N.; Khosravi, H.; Zehtabian, Gh.; Tavili, A.; Malekian, A.			The Zoning of Groundwater Quality and Quantity for Agricultural Purpose using Wilcox Model and Geographic Information System (GIS): A Case Study	INTERNATIONAL JOURNAL OF ECOLOGICAL ECONOMICS & STATISTICS												Changes in groundwater quality and quantity usually occur as a results of mismanagement, is introduction of the other resources destruction either directly or indirectly. Given the importance of agriculture in Mehran plain, the aim of this study is to investigate the changes in quantity and chemical quality of groundwater from 1996 to 2013. In order to study the quality of underground water three variables including EC, SAR and CL and to evaluate the quantitative changes water height were used. Then, zonation maps were prepared using ArcGIS9.3 software. The Wilcox diagram was used to assess the water quality of agricultural area. According to the results of Wilcox classification the water quality was suitable for agricultural irrigation in much of the area. The results of ground water quality showed the parameters of chlorine and sodium adsorption ratio of the area have a good quality but the electrical conductivity is poor. It has reached even more than 2650 mu m/cm in parts of the region. Water table decrease has occurred most sharply in 2013 reducing the water level. The electrical conductivity, sodium adsorption ratio, chlorine and water level decrease have increased from the southern and eastern part on the study area to the West and North West. These can be related to the recently droughts and an over utilization from wells in the study area.																	0973-1385						2017	38	4					23	32										WOS:000424211400003						
J	Yurtseven, I				Yurtseven, Ibrahim			Evaluation of some streamwater quality parameters using with Principal Component Analysis (PCA) in mature Pinus sylvestris L. forest ecosystems	KASTAMONU UNIVERSITY JOURNAL OF FORESTRY FACULTY												Aim of study: The main purpose of this study is composed to determinations of indicator water quality parameters of Oltu stream. Area of study: The research area has been conducted in 3 different sample points on Oltu stream which is on the borders of Oltu town in the city Erzurum. Material and Methods: The data set used in the study is composed of some selected streamwater quality parameters. In the 5 year period between 2003 and 2008, Pearson correlation analysis, Principal Component Analysis (PCA) have been applied to the dataset which was composed of the monthly result of the measurement. Main results: 1st principal component explains of 52% of the total variance and is highly participated by Q, Ca2+, Mg2+, EC, Na+, Cl-, SO42-, SAR and B and can be thus determined as a mineral component of the streamwater. On the other principle component, it was seen that there were no correlated parameters Research highlights: Seasonal effect was determined by sampling period can clearly be seen on the result. The research streamwater was characterized a high seasonality and it was showed dilution process of dissolved bedrock increase with winter and fall months.																	1303-2399						2017	17	2					238	+		10.17475/kastorman.266098								WOS:000424527300002						
J	Slavinskaya, GV; Kurenkova, OV				Slavinskaya, G. V.; Kurenkova, O. V.			INFLUENCE OF FILTER MATERIALS ON WATER QUALITY	RUSSIAN JOURNAL OF BUILDING CONSTRUCTION AND ARCHITECTURE												Statement of the problem. Tatural water is now being processed using different types of filtering materials-ion and inert materials type of active coal, anthracite, sand, and zeolites, etc. The cleaning process fixed the flow side of the filters. It is particularly the case for ion exchangers. One should be aware of the nature of impurities and thus prevent the secondary pollution of water through special preparation of sorbents. Results. It is established that the product ion exchangers emit water as mineral and organic compounds. Fixed emission in water previously absorbed substances after regeneration of filters. It is shown that it is even a flow of distilled water that leads to degradation of ion exchangers. In addition all sorbents pollutes water with microorganisms. Conclusions. The proposed cleaning method of ion exchangers from monomers or other substances entered in the synthesis of ion controlling regenerates was tested. It was found that anionites in the main form are chemically less resistant than in the salt ones. The restrictions on the reproduction of microorganisms in industrial ion exchange filters are proposed.																	2542-0526						2017		4					77	91										WOS:000424402200006						
S	Prasad, S; Saluja, R; Garg, JK		Michel, U; Schulz, K; Nikolakopoulos, KG; Civco, D		Prasad, Satish; Saluja, Ridhi; Garg, J. K.			Modeling chlorophyll-a and turbidity concentrations in river Ganga (India) using Landsat-8 OLI imagery	EARTH RESOURCES AND ENVIRONMENTAL REMOTE SENSING/GIS APPLICATIONS VIII	Proceedings of SPIE				17th SPIE Conference on Earth Resources and Environmental Remote Sensing/GIS Applications	SEP 12-14, 2017	Warsaw, POLAND	SPIE				Rivers, one of the most complex ecosystems are highly dynamic and vary spatially as well as temporally. Chlorophyll-a (Chl-a) is considered one of the primary indicators of water quality and a measure of river productivity, while turbidity in rivers is a measure of suspended organic matter. Monitoring of river water quality is quite challenging, demand tremendous efforts and resources. Numerous algorithms have been developed in the recent years for estimating environmental parameters such as chlorophyll-a and turbidity from remote sensing imagery. However, most of these algorithms were focused on the lentic ecosystems. There is a paucity of algorithms for rivers from which water quality variables can be estimated using remotely sensed imagery. The primary objective of our study is to develop algorithms based on Landsat 8 OLI imagery and in-situ observations for estimating of Chl-a and turbidity in the Upper Ganga river, India. Band reflectance images from multispectral Landsat-8 OLI pertaining to May and October 2016, and May 2017 were used for model development and validation along with near synchronous ground truth data. Algorithms based on Band 3 (R-2=0.73) proved to be the best applicable algorithm for estimating chlorophyll-a. The best algorithm for estimating turbidity was found to be log (B4/B5) (R-2=0.69) based on band combinations (individual band reflectance, band ratio, logarithmically transformed band reflectance and ratios) tested. The developed algorithms were used to generate maps showing the spatiotemporal variability of chlorophyll-a and turbidity concentration in the Upper Ganga river (Brijghat to Narora) which is also a Ramsar site.																	0277-786X	1996-756X	978-1-5106-1321-8; 978-1-5106-1320-1				2017	10428								UNSP 1042814	10.1117/12.2278289								WOS:000423869700033						
S	Zhang, XP; Lyu, Y; Zhang, HG; Gong, F; Zhang, YX; Li, CK		Michel, U; Schulz, K; Nikolakopoulos, KG; Civco, D		Zhang, Xiaoping; Lyu, Ying; Zhang, Huaguo; Gong, Fang; Zhang, Yongxin; Li, Chaokui			Mapping impervious surfaces in the Xiangjiang River basin based on remote sensing spectral indices: a case study in Chang-Zhu-Tan region	EARTH RESOURCES AND ENVIRONMENTAL REMOTE SENSING/GIS APPLICATIONS VIII	Proceedings of SPIE				17th SPIE Conference on Earth Resources and Environmental Remote Sensing/GIS Applications	SEP 12-14, 2017	Warsaw, POLAND	SPIE				Increased impervious surfaces pose significant threats to the hydrologic cycle of the Xiangjiang River basin as a consequence of urbanization. Quantifying the percentage of imperviousness within the Xiangjiang River basin is important to pollution control and watershed management. Per-pixel and sub-pixel methods have been widely used for analyzing impervious surface changes, but these methods are considered as complicated, computationally intensive, and sometimes subjective, especially when applied to a large geographic area. In this paper, normalized difference built-up index (NDBI), normalized difference impervious surface index (NDISI), normalized difference vegetation index (NDVI) and enhanced built-up and bareness index (EBBI) were respectively used to estimate impervious surfaces in Chang-ZhuTan region (CZT) of the Xiangjiang River basin, and a comparative analyses was conducted. Then the optimum spectral index was chosen to map the percentage of impervious surfaces for the study area. The results show that the spectral index of NDBI has the optimum estimation of large-scale impervious surfaces, and the percentage of imperviousness in CZT was 13.87%. The water quality in CZT was characterized as "protected", indicating that water quality protection in the plain areas of CZT is imperative.																	0277-786X	1996-756X	978-1-5106-1321-8; 978-1-5106-1320-1				2017	10428								UNSP 104281I	10.1117/12.2277984								WOS:000423869700045						
